"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.952351183850101,0.0476488161498992,0.120336368914537,0.879663631085463,"10499",1,20,"sign"
"2",0.781404549950544,0.218595450049456,0.174565560821485,0.825434439178515,"10499",1,20,"gaussian"
"3",0.927064842668144,0.0729351573318563,0.0980827577827035,0.901917242217297,"10499",2,20,"sign"
"4",0.818087318087318,0.181912681912682,0.198863636363636,0.801136363636364,"10499",2,20,"gaussian"
"5",0.927235868654221,0.0727641313457789,0.113819172291754,0.886180827708246,"10499",3,20,"sign"
"6",0.806417112299465,0.193582887700535,0.197826086956522,0.802173913043478,"10499",3,20,"gaussian"
"7",0.879814356178496,0.120185643821504,0.122540346175577,0.877459653824424,"10499",4,20,"sign"
"8",0.775067750677507,0.224932249322493,0.192037470725995,0.807962529274005,"10499",4,20,"gaussian"
"9",0.946856776560218,0.0531432234397816,0.188772955243413,0.811227044756587,"10499",5,20,"sign"
"10",0.739393939393939,0.260606060606061,0.173387096774194,0.826612903225806,"10499",5,20,"gaussian"
"11",0.952478552336919,0.0475214476630806,0.151516467316644,0.848483532683356,"10499",6,20,"sign"
"12",0.780748663101604,0.219251336898396,0.214285714285714,0.785714285714286,"10499",6,20,"gaussian"
"13",0.84233502375482,0.157664976245181,0.0732697552159903,0.92673024478401,"10499",7,20,"sign"
"14",0.820143884892086,0.179856115107914,0.268817204301075,0.731182795698925,"10499",7,20,"gaussian"
