"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.873256630696155,0.126743369303844,0.141051177440479,0.858948822559521,"11436",1,500,"sign",1
"2",0.7,0.3,0.19047619047619,0.80952380952381,"11436",1,500,"gaussian",1
"3",0.973774131337456,0.0262258686625441,0.0289395780385451,0.971060421961455,"11436",1,500,"sign",2
"4",0.92436974789916,0.0756302521008403,0.0826446280991736,0.917355371900826,"11436",1,500,"gaussian",2
"5",0.884115907696419,0.115884092303581,0.128821768741084,0.871178231258916,"11436",1,500,"sign",3
"6",0.961538461538462,0.0384615384615385,0.142857142857143,0.857142857142857,"11436",1,500,"gaussian",3
"7",0.882016445553132,0.117983554446868,0.0731548420943521,0.926845157905648,"11436",1,500,"sign",4
"8",0.823529411764706,0.176470588235294,0.12,0.88,"11436",1,500,"gaussian",4
"9",0.973872898775029,0.0261271012249706,0.093736882952625,0.906263117047375,"11436",1,500,"sign",6
"10",0.928571428571429,0.0714285714285714,0.0571428571428571,0.942857142857143,"11436",1,500,"gaussian",6
"11",0.644386354577966,0.355613645422034,7.60701924850005e-10,0.999999999239298,"11436",1,500,"sign",7
"12",0,1,0.142857142857143,0.857142857142857,"11436",1,500,"gaussian",7
"13",0.955127652898344,0.0448723471016563,0.0406863804219098,0.95931361957809,"11436",1,500,"sign",8
"14",1,0,0.0294117647058824,0.970588235294118,"11436",1,500,"gaussian",8
"15",0.909438307908611,0.090561692091389,0.0337561261948616,0.966243873805138,"11436",1,500,"sign",9
"16",0.842105263157895,0.157894736842105,0.0769230769230769,0.923076923076923,"11436",1,500,"gaussian",9
"17",0.926622984764485,0.0733770152355149,0.0585345442102622,0.941465455789738,"11436",1,500,"sign",10
"18",0.857142857142857,0.142857142857143,0.111111111111111,0.888888888888889,"11436",1,500,"gaussian",10
"19",0.891327195220191,0.108672804779809,0.0973628269556703,0.90263717304433,"11436",1,500,"sign",11
"20",0.875,0.125,0.166666666666667,0.833333333333333,"11436",1,500,"gaussian",11
"21",0.949515417136465,0.0504845828635345,0.0982488065638772,0.901751193436123,"11436",1,500,"sign",12
"22",0.785714285714286,0.214285714285714,0.1875,0.8125,"11436",1,500,"gaussian",12
"23",0.875177743410056,0.124822256589944,0.0764288009830055,0.923571199016994,"11436",1,500,"sign",13
"24",0.885714285714286,0.114285714285714,0.218181818181818,0.781818181818182,"11436",1,500,"gaussian",13
"25",0.928683408367424,0.071316591632576,0.0653608351679774,0.934639164832023,"11436",1,500,"sign",14
"26",0.906976744186046,0.0930232558139535,0.0769230769230769,0.923076923076923,"11436",1,500,"gaussian",14
"27",0.983620965684332,0.0163790343156679,0.0443254411755448,0.955674558824455,"11436",1,500,"sign",15
"28",0.80952380952381,0.19047619047619,0.0625,0.9375,"11436",1,500,"gaussian",15
"29",0.88947410617048,0.11052589382952,0.0703951303416262,0.929604869658374,"11436",1,500,"sign",16
"30",0.870967741935484,0.129032258064516,0.333333333333333,0.666666666666667,"11436",1,500,"gaussian",16
"31",0.902487721522841,0.0975122784771595,0.116376073383326,0.883623926616674,"11436",1,500,"sign",17
"32",0.888888888888889,0.111111111111111,0.2,0.8,"11436",1,500,"gaussian",17
"33",0.945691647561288,0.0543083524387119,0.0253225501843478,0.974677449815652,"11436",1,500,"sign",18
"34",0.86,0.14,0.112903225806452,0.887096774193548,"11436",1,500,"gaussian",18
"35",0.94355350450814,0.0564464954918601,0.117181310001917,0.882818689998083,"11436",1,500,"sign",19
"36",0.886363636363636,0.113636363636364,0.260869565217391,0.739130434782609,"11436",1,500,"gaussian",19
"37",0.956825659338857,0.0431743406611432,0.066984290126806,0.933015709873194,"11436",1,500,"sign",20
