"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-5.083,2.051,"9980",1,500,"-1",12
"2",0.94,2.56,"9980",1,500,"1",12
"3",-4.118,2.083,"9980",1,500,"-1",11
"4",3.114,2.823,"9980",1,500,"1",11
"5",-5.88,2.362,"9980",1,500,"-1",10
"6",1.774,3.64,"9980",1,500,"1",10
"7",-3.777,2.458,"9980",1,500,"-1",9
"8",4.497,2.435,"9980",1,500,"1",9
"9",-1.874,1.547,"9980",1,500,"-1",8
"10",2.031,1.54,"9980",1,500,"1",8
"11",-1.38,2.68,"9980",1,500,"-1",7
"12",4.975,1.035,"9980",1,500,"1",7
"13",-3.317,1.398,"9980",1,500,"-1",6
"14",1.604,2.386,"9980",1,500,"1",6
"15",-0.175,1.865,"9980",1,500,"-1",5
"16",0.343,6.081,"9980",1,500,"1",5
"17",-0.251,1.814,"9980",1,500,"-1",4
"18",4.339,1.581,"9980",1,500,"1",4
"19",-0.889,1.181,"9980",1,500,"-1",3
"20",2.378,2.851,"9980",1,500,"1",3
"21",-0.868,0.667,"9980",1,500,"-1",2
"22",1.27,0.799,"9980",1,500,"1",2
"23",-2.765,2.207,"9980",1,500,"-1",1
"24",3.148,2.403,"9980",1,500,"1",1
