"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.955431070093168,0.0445689299068318,0.0399096960007788,0.960090303999221,"10382",1,500,"sign",1
"2",0.857142857142857,0.142857142857143,0.10752688172043,0.89247311827957,"10382",1,500,"gaussian",1
"3",0.956639522551097,0.0433604774489029,0.0569929829288439,0.943007017071156,"10382",1,500,"sign",2
"4",0.853333333333333,0.146666666666667,0.141176470588235,0.858823529411765,"10382",1,500,"gaussian",2
"5",0.856905125130451,0.143094874869549,0.167918442056443,0.832081557943557,"10382",1,500,"sign",3
"6",1,0,1,0,"10382",1,500,"gaussian",3
"7",0.903062244920456,0.0969377550795438,0.0437290438141985,0.956270956185801,"10382",1,500,"sign",4
"8",0.88135593220339,0.11864406779661,0.186046511627907,0.813953488372093,"10382",1,500,"gaussian",4
"9",1,1.28113697655389e-71,0.259127239310597,0.740872760689404,"10382",1,500,"sign",5
"10",1,0,1,0,"10382",1,500,"gaussian",5
"11",0.964321850998225,0.0356781490017755,0.0121210497330252,0.987878950266975,"10382",1,500,"sign",6
"12",0.861538461538462,0.138461538461538,0.175438596491228,0.824561403508772,"10382",1,500,"gaussian",6
"13",0.967721030081668,0.0322789699183322,0.0264858500247033,0.973514149975297,"10382",1,500,"sign",7
"14",0.96551724137931,0.0344827586206897,0.272727272727273,0.727272727272727,"10382",1,500,"gaussian",7
"15",0.976231194344269,0.0237688056557313,0.0420388415161312,0.957961158483869,"10382",1,500,"sign",8
"16",0.938144329896907,0.0618556701030928,0.102941176470588,0.897058823529412,"10382",1,500,"gaussian",8
"17",0.914468986808265,0.0855310131917353,0.0886877439992072,0.911312256000793,"10382",1,500,"sign",9
"18",1,0,0,1,"10382",1,500,"gaussian",9
"19",0.965367002822502,0.0346329971774979,0.0935917025666092,0.906408297433391,"10382",1,500,"sign",10
"20",0.810810810810811,0.189189189189189,0.166666666666667,0.833333333333333,"10382",1,500,"gaussian",10
