"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-13.414,4.356,"11218",1,500,"-1",35
"2",-3.051,1.806,"11218",1,500,"1",35
"3",-0.857,2.4,"11218",1,500,"-1",34
"4",5.8,1.159,"11218",1,500,"1",34
"5",-3.838,2.445,"11218",1,500,"-1",33
"6",2.523,2.03,"11218",1,500,"1",33
"7",-1.116,0.656,"11218",1,500,"-1",32
"8",0.775,0.992,"11218",1,500,"1",32
"9",-3.482,0.296,"11218",1,500,"-1",31
"10",-0.479,1.303,"11218",1,500,"1",31
"11",-3.796,1.411,"11218",1,500,"-1",30
"12",0.59,1.902,"11218",1,500,"1",30
"13",-1.051,2.054,"11218",1,500,"-1",29
"14",4.912,0.931,"11218",1,500,"1",29
"15",-2.8,2.747,"11218",1,500,"-1",28
"16",4.391,2.123,"11218",1,500,"1",28
"17",-3.155,2.234,"11218",1,500,"-1",27
"18",2.898,1.874,"11218",1,500,"1",27
"19",-0.557,3.804,"11218",1,500,"-1",26
"20",9.418,1.692,"11218",1,500,"1",26
"21",-5.089,3.579,"11218",1,500,"-1",25
"22",6.902,2.139,"11218",1,500,"1",25
"23",-2.099,1.297,"11218",1,500,"-1",24
"24",1.036,1.152,"11218",1,500,"1",24
"25",-6.742,1.32,"11218",1,500,"-1",23
"26",-0.184,3.719,"11218",1,500,"1",23
"27",1.797,1.608,"11218",1,500,"-1",22
"28",7.719,2.037,"11218",1,500,"1",22
"29",-4.988,1.677,"11218",1,500,"-1",21
"30",0.044,2.221,"11218",1,500,"1",21
"31",-1.728,1.294,"11218",1,500,"-1",20
"32",0.923,0.526,"11218",1,500,"1",20
"33",-5.316,2.073,"11218",1,500,"-1",19
"34",-0.789,1.19,"11218",1,500,"1",19
"35",-2.682,0.772,"11218",1,500,"-1",18
"36",-0.834,0.553,"11218",1,500,"1",18
"37",-0.667,1.765,"11218",1,500,"-1",17
"38",4.699,1.301,"11218",1,500,"1",17
"39",-4.604,1.097,"11218",1,500,"-1",16
"40",-0.05,1.893,"11218",1,500,"1",16
"41",-0.086,2.36,"11218",1,500,"-1",15
"42",5.178,1.15,"11218",1,500,"1",15
"43",-2.851,1.726,"11218",1,500,"-1",14
"44",2.116,1.788,"11218",1,500,"1",14
"45",-1.311,2.017,"11218",1,500,"-1",12
"46",2.754,1.556,"11218",1,500,"1",12
"47",-3.566,1.945,"11218",1,500,"-1",11
"48",1.949,2.468,"11218",1,500,"1",11
"49",-1.209,1.409,"11218",1,500,"-1",10
"50",4.036,1.333,"11218",1,500,"1",10
"51",-0.62,1.307,"11218",1,500,"-1",9
"52",2.959,0.855,"11218",1,500,"1",9
"53",-7.37,5.424,"11218",1,500,"-1",8
"54",3.422,2.909,"11218",1,500,"1",8
"55",-0.85,1.873,"11218",1,500,"-1",6
"56",4.736,2.013,"11218",1,500,"1",6
"57",-1.142,1.178,"11218",1,500,"-1",5
"58",1.562,1.145,"11218",1,500,"1",5
"59",-1.762,0.829,"11218",1,500,"-1",4
"60",1.763,1.655,"11218",1,500,"1",4
"61",-2.003,1.238,"11218",1,500,"-1",3
"62",2.748,0.388,"11218",1,500,"1",3
"63",-3.274,2.775,"11218",1,500,"-1",2
"64",3.798,2.894,"11218",1,500,"1",2
"65",-1.088,1.645,"11218",1,500,"-1",1
"66",2.853,1.367,"11218",1,500,"1",1
