"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.413,1.111,"11234",1,20,"-1"
"2",0.621,3.029,"11234",1,20,"1"
"3",-0.666,1.094,"11234",2,20,"-1"
"4",1.951,0.85,"11234",2,20,"1"
