"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-5.129,2.376,"11192",1,500,"-1",28
"2",1.221,2.253,"11192",1,500,"1",28
"3",-2.222,2.734,"11192",1,500,"-1",26
"4",5.909,1.844,"11192",1,500,"1",26
"5",-4.137,2.425,"11192",1,500,"-1",25
"6",4.389,2.728,"11192",1,500,"1",25
"7",-5.027,1.301,"11192",1,500,"-1",24
"8",0.342,2.207,"11192",1,500,"1",24
"9",-2.056,1.119,"11192",1,500,"-1",23
"10",1.292,0.79,"11192",1,500,"1",23
"11",-2.098,1.825,"11192",1,500,"-1",22
"12",3.534,1.991,"11192",1,500,"1",22
"13",-0.641,0.787,"11192",1,500,"-1",21
"14",3.277,1.272,"11192",1,500,"1",21
"15",-0.743,0.467,"11192",1,500,"-1",19
"16",0.585,0.531,"11192",1,500,"1",19
"17",-2.532,2.316,"11192",1,500,"-1",18
"18",3.281,2.536,"11192",1,500,"1",18
"19",-0.98,2.615,"11192",1,500,"-1",17
"20",5.834,1.426,"11192",1,500,"1",17
"21",-6.528,2.409,"11192",1,500,"-1",16
"22",1.42,3.503,"11192",1,500,"1",16
"23",-5.037,0.803,"11192",1,500,"-1",15
"24",-1.256,0.78,"11192",1,500,"1",15
"25",-1.17,1.054,"11192",1,500,"-1",14
"26",1.346,0.805,"11192",1,500,"1",14
"27",-2.169,1.564,"11192",1,500,"-1",13
"28",0.913,0.815,"11192",1,500,"1",13
"29",-2.549,1.294,"11192",1,500,"-1",12
"30",3.186,2.064,"11192",1,500,"1",12
"31",-2.228,1.737,"11192",1,500,"-1",11
"32",2.726,2.028,"11192",1,500,"1",11
"33",-3.097,0.311,"11192",1,500,"-1",10
"34",-0.161,1.172,"11192",1,500,"1",10
"35",0.083,3.202,"11192",1,500,"-1",9
"36",8.55,1.515,"11192",1,500,"1",9
"37",-6.595,2.137,"11192",1,500,"-1",8
"38",3.006,3.781,"11192",1,500,"1",8
"39",-0.991,2.339,"11192",1,500,"-1",7
"40",5.711,1.592,"11192",1,500,"1",7
"41",-2.708,0.857,"11192",1,500,"-1",6
"42",-0.422,0.331,"11192",1,500,"1",6
"43",-0.307,1.122,"11192",1,500,"-1",5
"44",1.139,4.683,"11192",1,500,"1",5
"45",-1.875,1.512,"11192",1,500,"-1",4
"46",1.899,1.254,"11192",1,500,"1",4
"47",-0.237,0.693,"11192",1,500,"-1",3
"48",1.906,0.586,"11192",1,500,"1",3
"49",-3.081,0.778,"11192",1,500,"-1",2
"50",-0.798,1.319,"11192",1,500,"1",2
"51",-1.451,6.68,"11192",1,500,"-1",1
"52",-0.426,1.462,"11192",1,500,"1",1
