"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.943297314316967,0.0567026856830331,0.102279938386851,0.897720061613149,"10887",1,20,"sign"
"2",0.805369127516778,0.194630872483221,0.17499396572532,0.82500603427468,"10887",1,20,"gaussian"
"3",0.924027236592638,0.0759727634073623,0.112270372995311,0.887729627004689,"10887",2,20,"sign"
"4",0.783059636992221,0.216940363007779,0.205569205569206,0.794430794430794,"10887",2,20,"gaussian"
"5",0.977617928493322,0.0223820715066785,0.111631832049387,0.888368167950613,"10887",3,20,"sign"
"6",0.785714285714286,0.214285714285714,0.148409893992933,0.851590106007067,"10887",3,20,"gaussian"
"7",0.878082111018872,0.121917888981128,0.0756925391496718,0.924307460850328,"10887",4,20,"sign"
"8",0.796747967479675,0.203252032520325,0.121827411167513,0.878172588832487,"10887",4,20,"gaussian"
"9",0.845607538388103,0.154392461611897,0.0719894816347977,0.928010518365202,"10887",5,20,"sign"
"10",0.783333333333333,0.216666666666667,0.148571428571429,0.851428571428571,"10887",5,20,"gaussian"
