"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.12,2.773,"11048",1,500,"-1",124
"2",5.713,1.566,"11048",1,500,"1",124
"3",-1.133,2.315,"11048",1,500,"-1",122
"4",5.252,2.028,"11048",1,500,"1",122
"5",-1.773,1.015,"11048",1,500,"-1",120
"6",1.384,0.709,"11048",1,500,"1",120
"7",-2.371,4.279,"11048",1,500,"-1",119
"8",8.474,3.123,"11048",1,500,"1",119
"9",-0.501,2.341,"11048",1,500,"-1",118
"10",1.337,6.824,"11048",1,500,"1",118
"11",-3.785,3.292,"11048",1,500,"-1",117
"12",5.368,3.021,"11048",1,500,"1",117
"13",-3.864,0.627,"11048",1,500,"-1",116
"14",-0.953,1.223,"11048",1,500,"1",116
"15",-4.263,2.885,"11048",1,500,"-1",115
"16",3.969,3.056,"11048",1,500,"1",115
"17",-1.633,2.985,"11048",1,500,"-1",114
"18",2.439,1.256,"11048",1,500,"1",114
"19",-1.055,1.313,"11048",1,500,"-1",113
"20",4.738,2.243,"11048",1,500,"1",113
"21",-4.884,2.452,"11048",1,500,"-1",112
"22",3.257,2.934,"11048",1,500,"1",112
"23",-4.4,0.534,"11048",1,500,"-1",111
"24",0.528,1.74,"11048",1,500,"1",111
"25",-5.561,1.163,"11048",1,500,"-1",110
"26",-1.752,0.957,"11048",1,500,"1",110
"27",-3.535,2.877,"11048",1,500,"-1",109
"28",3.82,2.944,"11048",1,500,"1",109
"29",-1.947,2.56,"11048",1,500,"-1",108
"30",4.568,2.346,"11048",1,500,"1",108
"31",-2.099,2.644,"11048",1,500,"-1",107
"32",5.479,1.065,"11048",1,500,"1",107
"33",-2.236,6.589,"11048",1,500,"-1",106
"34",-0.3,2.033,"11048",1,500,"1",106
"35",-2.286,2.405,"11048",1,500,"-1",105
"36",3.904,2.473,"11048",1,500,"1",105
"37",0.628,2.885,"11048",1,500,"-1",104
"38",9.154,1.268,"11048",1,500,"1",104
"39",-2.555,3.676,"11048",1,500,"-1",103
"40",5.916,2.171,"11048",1,500,"1",103
"41",-0.948,0.775,"11048",1,500,"-1",102
"42",1.739,0.725,"11048",1,500,"1",102
"43",-4.826,1.524,"11048",1,500,"-1",101
"44",2.606,2.826,"11048",1,500,"1",101
"45",-0.695,2.362,"11048",1,500,"-1",100
"46",5.205,2.207,"11048",1,500,"1",100
"47",-2.094,2.005,"11048",1,500,"-1",99
"48",1.754,7.456,"11048",1,500,"1",99
"49",-0.762,2.068,"11048",1,500,"-1",98
"50",7.052,2.556,"11048",1,500,"1",98
"51",-0.885,0.762,"11048",1,500,"-1",97
"52",0.946,0.706,"11048",1,500,"1",97
"53",0.305,0.566,"11048",1,500,"-1",96
"54",2.048,0.921,"11048",1,500,"1",96
"55",-1.287,2.685,"11048",1,500,"-1",95
"56",8.117,2.668,"11048",1,500,"1",95
"57",-2.045,1.427,"11048",1,500,"-1",94
"58",2.636,1.644,"11048",1,500,"1",94
"59",-3.512,3.218,"11048",1,500,"-1",93
"60",4.083,2.545,"11048",1,500,"1",93
"61",-6.656,1.736,"11048",1,500,"-1",92
"62",2.02,3.145,"11048",1,500,"1",92
"63",-1.13,3.692,"11048",1,500,"-1",91
"64",7.053,2.249,"11048",1,500,"1",91
"65",-2.043,1.029,"11048",1,500,"-1",90
"66",1.688,1.411,"11048",1,500,"1",90
"67",-1.152,0.834,"11048",1,500,"-1",89
"68",1.259,0.781,"11048",1,500,"1",89
"69",-2.006,1.358,"11048",1,500,"-1",88
"70",2.266,1.448,"11048",1,500,"1",88
"71",-4.705,1.668,"11048",1,500,"-1",87
"72",-0.304,1.127,"11048",1,500,"1",87
"73",-5.916,3.571,"11048",1,500,"-1",86
"74",2.034,3.176,"11048",1,500,"1",86
"75",-8.049,0.884,"11048",1,500,"-1",85
"76",0.06,3.251,"11048",1,500,"1",85
"77",-6.204,1.723,"11048",1,500,"-1",84
"78",2.126,3.412,"11048",1,500,"1",84
"79",-1.068,1.724,"11048",1,500,"-1",83
"80",3.038,1.324,"11048",1,500,"1",83
"81",-0.501,1.317,"11048",1,500,"-1",82
"82",0.94,3.663,"11048",1,500,"1",82
"83",-5.572,0.849,"11048",1,500,"-1",81
"84",0.986,2.467,"11048",1,500,"1",81
"85",-1.188,1.7,"11048",1,500,"-1",80
"86",6.411,2.56,"11048",1,500,"1",80
"87",-2.159,2.382,"11048",1,500,"-1",79
"88",4.611,1.464,"11048",1,500,"1",79
"89",0.168,0.19,"11048",1,500,"-1",78
"90",1.191,0.427,"11048",1,500,"1",78
"91",-1.72,3.414,"11048",1,500,"-1",77
"92",8.038,2.472,"11048",1,500,"1",77
"93",0.471,0.667,"11048",1,500,"-1",76
"94",0.707,0,"11048",1,500,"1",76
"95",-5.506,0.938,"11048",1,500,"-1",75
"96",-0.283,2.071,"11048",1,500,"1",75
"97",-3.821,1.943,"11048",1,500,"-1",74
