"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.234,1.03,"10934",1,20,"-1"
"2",0.085,2.911,"10934",1,20,"1"
"3",-1.313,2.894,"10934",2,20,"-1"
"4",-0.275,0.933,"10934",2,20,"1"
"5",-0.012,0.821,"10934",3,20,"-1"
"6",0.009,2.69,"10934",3,20,"1"
"7",-0.346,0.827,"10934",4,20,"-1"
"8",1.899,0.867,"10934",4,20,"1"
"9",-0.726,0.968,"10934",5,20,"-1"
"10",1.732,0.998,"10934",5,20,"1"
