"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.17,1.198,"11106",1,20,"-1"
"2",0.85,3.384,"11106",1,20,"1"
"3",-0.964,0.991,"11106",2,20,"-1"
"4",1.138,1.143,"11106",2,20,"1"
