"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.646,1.698,"9778",1,500,"-1",107
"2",-0.161,1.461,"9778",1,500,"1",107
"3",-2.085,4.234,"9778",1,500,"-1",106
"4",6.622,1.72,"9778",1,500,"1",106
"5",-1.452,2.913,"9778",1,500,"-1",105
"6",7.764,1.947,"9778",1,500,"1",105
"7",-3.572,1.568,"9778",1,500,"-1",104
"8",-0.109,0.678,"9778",1,500,"1",104
"9",-9.276,1.913,"9778",1,500,"-1",103
"10",-2.294,2.402,"9778",1,500,"1",103
"11",-6.254,2.804,"9778",1,500,"-1",102
"12",2.121,2.662,"9778",1,500,"1",102
"13",-2,3.242,"9778",1,500,"-1",101
"14",5.556,2.207,"9778",1,500,"1",101
"15",-1.786,0.799,"9778",1,500,"-1",100
"16",0.422,0.75,"9778",1,500,"1",100
"17",-1.715,0.453,"9778",1,500,"-1",99
"18",0.618,1.097,"9778",1,500,"1",99
"19",-4.165,1.377,"9778",1,500,"-1",98
"20",0.204,1.671,"9778",1,500,"1",98
"21",-1.053,0.972,"9778",1,500,"-1",97
"22",4.997,1.857,"9778",1,500,"1",97
"23",-2.296,0.509,"9778",1,500,"-1",96
"24",0.482,1.32,"9778",1,500,"1",96
"25",-5.611,1.059,"9778",1,500,"-1",95
"26",1.586,2.459,"9778",1,500,"1",95
"27",0.731,1.511,"9778",1,500,"-1",94
"28",6.452,1.665,"9778",1,500,"1",94
"29",-0.65,1.782,"9778",1,500,"-1",93
"30",4.006,1.02,"9778",1,500,"1",93
"31",-2.502,2.088,"9778",1,500,"-1",92
"32",3.069,1.653,"9778",1,500,"1",92
"33",-5.651,1.186,"9778",1,500,"-1",91
"34",-0.667,1.654,"9778",1,500,"1",91
"35",-1.315,2.613,"9778",1,500,"-1",90
"36",0.751,0.787,"9778",1,500,"1",90
"37",-1.468,1.784,"9778",1,500,"-1",89
"38",2.685,1.547,"9778",1,500,"1",89
"39",-2.373,1,"9778",1,500,"-1",88
"40",2.529,2.148,"9778",1,500,"1",88
"41",-5.356,1.673,"9778",1,500,"-1",87
"42",1.345,2.626,"9778",1,500,"1",87
"43",0.938,1.612,"9778",1,500,"-1",86
"44",6.675,1.715,"9778",1,500,"1",86
"45",-3.967,2.392,"9778",1,500,"-1",85
"46",1.566,2.056,"9778",1,500,"1",85
"47",-5.454,1.994,"9778",1,500,"-1",84
"48",0.989,2.444,"9778",1,500,"1",84
"49",-7.836,2.097,"9778",1,500,"-1",83
"50",-0.299,3.403,"9778",1,500,"1",83
"51",-2.624,2.131,"9778",1,500,"-1",82
"52",3.123,1.916,"9778",1,500,"1",82
"53",-3.045,0.649,"9778",1,500,"-1",81
"54",1.517,1.411,"9778",1,500,"1",81
"55",0.475,1.988,"9778",1,500,"-1",80
"56",8.601,2.775,"9778",1,500,"1",80
"57",-1.448,2.104,"9778",1,500,"-1",79
"58",6.03,1.348,"9778",1,500,"1",79
"59",-1.586,3.911,"9778",1,500,"-1",78
"60",7.93,2.704,"9778",1,500,"1",78
"61",-4.093,2.194,"9778",1,500,"-1",77
"62",1.893,2.1,"9778",1,500,"1",77
"63",-4.892,3.161,"9778",1,500,"-1",76
"64",3.792,2.841,"9778",1,500,"1",76
"65",1.054,0.592,"9778",1,500,"-1",75
"66",2.558,0.62,"9778",1,500,"1",75
"67",-1.203,0.554,"9778",1,500,"-1",74
"68",-0.13,0.317,"9778",1,500,"1",74
"69",-3.503,3.034,"9778",1,500,"-1",73
"70",6.041,1.941,"9778",1,500,"1",73
"71",-5.842,1.395,"9778",1,500,"-1",72
"72",-1.48,1.077,"9778",1,500,"1",72
"73",-7.928,2.381,"9778",1,500,"-1",71
"74",0.592,3.077,"9778",1,500,"1",71
"75",-1.08,1.16,"9778",1,500,"-1",70
"76",1.645,0.909,"9778",1,500,"1",70
"77",-2.344,1.576,"9778",1,500,"-1",69
"78",2.98,2.015,"9778",1,500,"1",69
"79",0.025,0.635,"9778",1,500,"-1",68
"80",3.612,0.931,"9778",1,500,"1",68
"81",-4.885,1.281,"9778",1,500,"-1",67
"82",0.009,1.255,"9778",1,500,"1",67
"83",-1.806,2.871,"9778",1,500,"-1",66
"84",7.58,3.136,"9778",1,500,"1",66
"85",-5.977,1.48,"9778",1,500,"-1",65
"86",3.811,3.842,"9778",1,500,"1",65
"87",-4.774,2.249,"9778",1,500,"-1",64
"88",3.026,2.355,"9778",1,500,"1",64
"89",-1.775,1.689,"9778",1,500,"-1",63
"90",2.405,1.107,"9778",1,500,"1",63
"91",-3.625,1.47,"9778",1,500,"-1",62
"92",0.03,1.024,"9778",1,500,"1",62
"93",-0.886,1.42,"9778",1,500,"-1",61
"94",2.68,1.152,"9778",1,500,"1",61
"95",-3.481,3.468,"9778",1,500,"-1",60
"96",3,0,"9778",1,500,"1",60
"97",-1.434,1.057,"9778",1,500,"-1",59
"98",1.241,3.132,"9778",1,500,"1",59
"99",-2.176,3.695,"9778",1,500,"-1",58
"100",9.609,4.041,"9778",1,500,"1",58
"101",0.612,0.56,"9778",1,500,"-1",57
"102",2.509,0.667,"9778",1,500,"1",57
"103",0.075,1.324,"9778",1,500,"-1",56
"104",3.638,1.23,"9778",1,500,"1",56
"105",-0.497,0.529,"9778",1,500,"-1",55
"106",0.294,0.58,"9778",1,500,"1",55
"107",-3.034,5.511,"9778",1,500,"-1",54
"108",1.495,1.831,"9778",1,500,"1",54
"109",-7.12,2.129,"9778",1,500,"-1",53
"110",2.918,4.451,"9778",1,500,"1",53
"111",-1.569,2.343,"9778",1,500,"-1",52
"112",4.863,2.055,"9778",1,500,"1",52
"113",-1.049,2.146,"9778",1,500,"-1",51
"114",4.313,0.699,"9778",1,500,"1",51
"115",-3.195,3.06,"9778",1,500,"-1",49
"116",3.816,1.769,"9778",1,500,"1",49
"117",-5.995,1.389,"9778",1,500,"-1",48
"118",1.924,2.721,"9778",1,500,"1",48
"119",-3.713,2.414,"9778",1,500,"-1",47
"120",3.824,3.085,"9778",1,500,"1",47
"121",-3.948,1.716,"9778",1,500,"-1",46
"122",2.092,3.061,"9778",1,500,"1",46
"123",-2.58,1.629,"9778",1,500,"-1",45
"124",2.585,1.365,"9778",1,500,"1",45
"125",-2.811,1.827,"9778",1,500,"-1",44
"126",3.122,2.23,"9778",1,500,"1",44
"127",-4.851,1.824,"9778",1,500,"-1",43
"128",1.53,2.564,"9778",1,500,"1",43
"129",-6.466,1.636,"9778",1,500,"-1",42
"130",-0.257,2.563,"9778",1,500,"1",42
"131",1.063,1.455,"9778",1,500,"-1",41
"132",5.381,0.967,"9778",1,500,"1",41
"133",-2.365,2.311,"9778",1,500,"-1",40
"134",3.318,1.506,"9778",1,500,"1",40
"135",-7.419,1.855,"9778",1,500,"-1",39
"136",-0.708,2.266,"9778",1,500,"1",39
"137",-5.818,1.89,"9778",1,500,"-1",38
"138",2.005,3.075,"9778",1,500,"1",38
"139",-2.394,1.371,"9778",1,500,"-1",37
"140",3.376,2.501,"9778",1,500,"1",37
"141",-1.626,2.034,"9778",1,500,"-1",36
"142",6.171,2.606,"9778",1,500,"1",36
"143",-1.248,2.015,"9778",1,500,"-1",35
"144",4.51,1.514,"9778",1,500,"1",35
"145",-0.617,0.892,"9778",1,500,"-1",34
"146",1.708,0.802,"9778",1,500,"1",34
"147",-5.179,0.885,"9778",1,500,"-1",33
"148",0.044,1.965,"9778",1,500,"1",33
"149",-0.999,0.988,"9778",1,500,"-1",32
"150",1.178,0.711,"9778",1,500,"1",32
"151",2.199,1.878,"9778",1,500,"-1",31
"152",7.983,1.515,"9778",1,500,"1",31
"153",-3.381,1.849,"9778",1,500,"-1",30
"154",3.592,2.012,"9778",1,500,"1",30
"155",-1.054,4.085,"9778",1,500,"-1",29
"156",-1.032,4.085,"9778",1,500,"1",29
"157",-0.419,1.661,"9778",1,500,"-1",28
"158",0.032,5.885,"9778",1,500,"1",28
"159",-1.274,1.234,"9778",1,500,"-1",27
"160",2.348,1.119,"9778",1,500,"1",27
"161",-3.164,2.953,"9778",1,500,"-1",26
"162",4.735,2.707,"9778",1,500,"1",26
"163",-2.52,3.283,"9778",1,500,"-1",25
"164",5.601,2.525,"9778",1,500,"1",25
"165",-1.88,0.566,"9778",1,500,"-1",24
"166",-0.099,1.025,"9778",1,500,"1",24
"167",0.707,0,"9778",1,500,"-1",23
"168",0.707,0.707,"9778",1,500,"1",23
"169",1.01,0.781,"9778",1,500,"-1",22
"170",3.407,1.145,"9778",1,500,"1",22
"171",-5.271,3.146,"9778",1,500,"-1",21
"172",3.9,2.955,"9778",1,500,"1",21
"173",-3.622,1.43,"9778",1,500,"-1",20
"174",2.37,4.883,"9778",1,500,"1",20
"175",-5.628,1.278,"9778",1,500,"-1",19
"176",-0.557,2.074,"9778",1,500,"1",19
"177",-2.912,1.831,"9778",1,500,"-1",18
"178",2.918,2.293,"9778",1,500,"1",18
"179",-5.919,1.446,"9778",1,500,"-1",17
"180",-0.445,1.608,"9778",1,500,"1",17
"181",-3.394,2.034,"9778",1,500,"-1",16
"182",4.086,3.443,"9778",1,500,"1",16
"183",-2.159,1.106,"9778",1,500,"-1",15
"184",1.995,1.549,"9778",1,500,"1",15
"185",-0.591,0.896,"9778",1,500,"-1",14
"186",0.34,5.129,"9778",1,500,"1",14
"187",-2.518,2.15,"9778",1,500,"-1",13
"188",5.457,2.766,"9778",1,500,"1",13
"189",-5.035,3.718,"9778",1,500,"-1",12
"190",5.817,3.572,"9778",1,500,"1",12
"191",1.871,2.257,"9778",1,500,"-1",11
"192",5.132,8.906,"9778",1,500,"1",11
"193",-1.587,1.521,"9778",1,500,"-1",10
"194",3.584,1.086,"9778",1,500,"1",10
"195",-1.368,3.615,"9778",1,500,"-1",9
