"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.614,2.779,"11010",1,20,"-1"
"2",0.239,1.098,"11010",1,20,"1"
"3",-0.455,0.666,"11010",2,20,"-1"
"4",0.85,2.069,"11010",2,20,"1"
"5",-1.242,1.077,"11010",3,20,"-1"
"6",1.105,0.958,"11010",3,20,"1"
