"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.205,2.234,"11460",1,500,"-1",8
"2",3.618,2.367,"11460",1,500,"1",8
"3",-1.744,0.75,"11460",1,500,"-1",7
"4",0.041,0.661,"11460",1,500,"1",7
"5",-3.724,0.58,"11460",1,500,"-1",6
"6",1.914,1.866,"11460",1,500,"1",6
"7",-1.166,4.758,"11460",1,500,"-1",5
"8",10.487,1.995,"11460",1,500,"1",5
"9",-3.169,1.353,"11460",1,500,"-1",4
"10",0.918,1.557,"11460",1,500,"1",4
"11",-5.187,0.855,"11460",1,500,"-1",3
"12",-1.998,0.95,"11460",1,500,"1",3
"13",-7.575,2.264,"11460",1,500,"-1",2
"14",1.429,4.276,"11460",1,500,"1",2
"15",0.701,4.322,"11460",1,500,"-1",1
"16",1.848,1.402,"11460",1,500,"1",1
