"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.489,4.425,"9546",1,500,"-1",18
"2",4.613,2.517,"9546",1,500,"1",18
"3",-10.88,1.822,"9546",1,500,"-1",17
"4",-0.482,3.54,"9546",1,500,"1",17
"5",-2.423,1.072,"9546",1,500,"-1",16
"6",1.297,2.173,"9546",1,500,"1",16
"7",-2.392,1.786,"9546",1,500,"-1",15
"8",-0.315,5.827,"9546",1,500,"1",15
"9",-1.36,1.073,"9546",1,500,"-1",14
"10",3.559,2.045,"9546",1,500,"1",14
"11",-1.902,2.062,"9546",1,500,"-1",13
"12",5.201,2.185,"9546",1,500,"1",13
"13",-2.003,2.176,"9546",1,500,"-1",12
"14",5.855,1.856,"9546",1,500,"1",12
"15",-6.348,1.304,"9546",1,500,"-1",11
"16",-0.669,2.602,"9546",1,500,"1",11
"17",-7.232,2.376,"9546",1,500,"-1",10
"18",-0.611,1.951,"9546",1,500,"1",10
"19",-3.111,0.975,"9546",1,500,"-1",9
"20",0.631,1.391,"9546",1,500,"1",9
"21",-2.305,1.7,"9546",1,500,"-1",8
"22",2.913,1.534,"9546",1,500,"1",8
"23",-2.338,1.868,"9546",1,500,"-1",7
"24",3.187,1.579,"9546",1,500,"1",7
"25",-5.732,1.639,"9546",1,500,"-1",6
"26",1.234,3.411,"9546",1,500,"1",6
"27",-4.006,0.563,"9546",1,500,"-1",5
"28",-0.73,1.528,"9546",1,500,"1",5
"29",-6.474,1.725,"9546",1,500,"-1",4
"30",0.66,3.046,"9546",1,500,"1",4
"31",-3.88,1.17,"9546",1,500,"-1",3
"32",-0.371,0.863,"9546",1,500,"1",3
"33",-5.644,4.204,"9546",1,500,"-1",2
"34",3.814,1.562,"9546",1,500,"1",2
"35",-0.601,0.866,"9546",1,500,"-1",1
"36",2.871,0.971,"9546",1,500,"1",1
