"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.293,1.106,"9389",1,20,"-1"
"2",0.656,3.158,"9389",1,20,"1"
"3",-0.669,0.903,"9389",2,20,"-1"
"4",1.403,0.966,"9389",2,20,"1"
