"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.303,1.652,"10859",1,500,"-1",38
"2",1.536,1.177,"10859",1,500,"1",38
"3",0.051,2.193,"10859",1,500,"-1",37
"4",5.987,1.299,"10859",1,500,"1",37
"5",-4.996,0.955,"10859",1,500,"-1",36
"6",1.235,2.117,"10859",1,500,"1",36
"7",-2.788,3.558,"10859",1,500,"-1",35
"8",4.652,2.271,"10859",1,500,"1",35
"9",-1.545,1.733,"10859",1,500,"-1",34
"10",5.35,1.791,"10859",1,500,"1",34
"11",-1.065,1.82,"10859",1,500,"-1",33
"12",3.124,1.289,"10859",1,500,"1",33
"13",-3.003,2.666,"10859",1,500,"-1",32
"14",4.018,1.439,"10859",1,500,"1",32
"15",-1.177,0.929,"10859",1,500,"-1",30
"16",1.527,0.9,"10859",1,500,"1",30
"17",-10.164,2.391,"10859",1,500,"-1",29
"18",2.59,3.762,"10859",1,500,"1",29
"19",-1.99,1.742,"10859",1,500,"-1",28
"20",3.44,1.785,"10859",1,500,"1",28
"21",-1.092,2.038,"10859",1,500,"-1",27
"22",1.97,5.129,"10859",1,500,"1",27
"23",0.193,0.809,"10859",1,500,"-1",26
"24",2.662,1.386,"10859",1,500,"1",26
"25",-5.495,1.786,"10859",1,500,"-1",25
"26",0.858,2.445,"10859",1,500,"1",25
"27",-4.08,1.247,"10859",1,500,"-1",24
"28",0.47,1.609,"10859",1,500,"1",24
"29",-5.4,1.63,"10859",1,500,"-1",23
"30",-1.176,0.797,"10859",1,500,"1",23
"31",-5.824,1.966,"10859",1,500,"-1",22
"32",0.944,2.855,"10859",1,500,"1",22
"33",2.549,1.824,"10859",1,500,"-1",21
"34",8.702,1.712,"10859",1,500,"1",21
"35",3.218,3.661,"10859",1,500,"-1",20
"36",15.982,3.907,"10859",1,500,"1",20
"37",-7.673,2.161,"10859",1,500,"-1",19
"38",-1.364,1.429,"10859",1,500,"1",19
"39",2.199,1.317,"10859",1,500,"-1",18
"40",6.294,1.094,"10859",1,500,"1",18
"41",-4.608,1.348,"10859",1,500,"-1",17
"42",-0.908,2.036,"10859",1,500,"1",17
"43",-0.979,1.699,"10859",1,500,"-1",15
"44",3.163,0.877,"10859",1,500,"1",15
"45",0.721,3.303,"10859",1,500,"-1",14
"46",0.741,3.304,"10859",1,500,"1",14
"47",-3.706,1.476,"10859",1,500,"-1",13
"48",1.489,1.786,"10859",1,500,"1",13
"49",-4.543,1.188,"10859",1,500,"-1",12
"50",-0.664,1.591,"10859",1,500,"1",12
"51",-3.082,2.421,"10859",1,500,"-1",11
"52",4.153,2.422,"10859",1,500,"1",11
"53",0.264,0.35,"10859",1,500,"-1",10
"54",2.257,0.786,"10859",1,500,"1",10
"55",-4.062,2.101,"10859",1,500,"-1",9
"56",2.581,2.247,"10859",1,500,"1",9
"57",-1.88,1.649,"10859",1,500,"-1",7
"58",2.409,1.137,"10859",1,500,"1",7
"59",-3.921,1.589,"10859",1,500,"-1",6
"60",1.581,1.776,"10859",1,500,"1",6
"61",-1.72,6.044,"10859",1,500,"-1",5
"62",-1.056,1.919,"10859",1,500,"1",5
"63",-11.153,2.33,"10859",1,500,"-1",4
"64",-0.982,3.442,"10859",1,500,"1",4
"65",-3.241,2.161,"10859",1,500,"-1",3
"66",4.461,2.688,"10859",1,500,"1",3
"67",-1.268,0.827,"10859",1,500,"-1",2
"68",1.317,0.688,"10859",1,500,"1",2
"69",-4.143,2.434,"10859",1,500,"-1",1
"70",3.941,2.91,"10859",1,500,"1",1
