"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.494,1.127,"10028",1,20,"-1"
"2",1.874,2.641,"10028",1,20,"1"
"3",-0.146,0.797,"10028",2,20,"-1"
"4",0.607,2.243,"10028",2,20,"1"
