"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.468,1.02,"10639",1,20,"-1"
"2",0.901,2.634,"10639",1,20,"1"
"3",-0.311,0.937,"10639",2,20,"-1"
"4",0.472,2.725,"10639",2,20,"1"
"5",-0.681,0.773,"10639",3,20,"-1"
"6",1.378,1.051,"10639",3,20,"1"
