"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.949,1.436,"9401",1,500,"-1",26
"2",2.468,1.028,"9401",1,500,"1",26
"3",-1.115,4.918,"9401",1,500,"-1",25
"4",-0.21,1.532,"9401",1,500,"1",25
"5",-1.658,0.628,"9401",1,500,"-1",24
"6",-0.229,0.277,"9401",1,500,"1",24
"7",-1.346,2.496,"9401",1,500,"-1",23
"8",3.933,0.983,"9401",1,500,"1",23
"9",-4.298,0.462,"9401",1,500,"-1",22
"10",-1.385,0.867,"9401",1,500,"1",22
"11",-0.669,2.168,"9401",1,500,"-1",21
"12",5.674,1.336,"9401",1,500,"1",21
"13",-4.904,1.301,"9401",1,500,"-1",20
"14",1.63,1.925,"9401",1,500,"1",20
"15",-2.797,0.403,"9401",1,500,"-1",19
"16",0.513,1.216,"9401",1,500,"1",19
"17",0.522,1.14,"9401",1,500,"-1",18
"18",3.28,0.814,"9401",1,500,"1",18
"19",0.586,0.571,"9401",1,500,"-1",17
"20",3.691,1.173,"9401",1,500,"1",17
"21",-0.76,2.503,"9401",1,500,"-1",16
"22",-0.568,0.815,"9401",1,500,"1",16
"23",-2.274,1.274,"9401",1,500,"-1",15
"24",2.821,1.602,"9401",1,500,"1",15
"25",-1.941,1.441,"9401",1,500,"-1",14
"26",1.195,1.164,"9401",1,500,"1",14
"27",-1.682,2.034,"9401",1,500,"-1",13
"28",3.06,0.938,"9401",1,500,"1",13
"29",0.222,1.283,"9401",1,500,"-1",12
"30",1.982,3.96,"9401",1,500,"1",12
"31",-2.721,0.627,"9401",1,500,"-1",11
"32",-1.127,0.597,"9401",1,500,"1",11
"33",-1.22,1.579,"9401",1,500,"-1",10
"34",2.005,1.201,"9401",1,500,"1",10
"35",-2.615,1.69,"9401",1,500,"-1",9
"36",1.08,0.938,"9401",1,500,"1",9
"37",-3.627,1.119,"9401",1,500,"-1",8
"38",0.11,2.21,"9401",1,500,"1",8
"39",-3.07,4.04,"9401",1,500,"-1",7
"40",0.978,1.812,"9401",1,500,"1",7
"41",-3.424,0.959,"9401",1,500,"-1",6
"42",1.613,1.689,"9401",1,500,"1",6
"43",-3.169,2.285,"9401",1,500,"-1",5
"44",3.39,1.611,"9401",1,500,"1",5
"45",-1.215,2.329,"9401",1,500,"-1",4
"46",4.407,1.201,"9401",1,500,"1",4
"47",-4.608,1.329,"9401",1,500,"-1",3
"48",0.481,2.608,"9401",1,500,"1",3
"49",-0.897,0.812,"9401",1,500,"-1",2
"50",2.512,1.319,"9401",1,500,"1",2
"51",-2.999,1.384,"9401",1,500,"-1",1
"52",1.234,1.019,"9401",1,500,"1",1
