"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-8.431,7.653,"9474",1,500,"-1",65
"2",-1.527,3.366,"9474",1,500,"1",65
"3",-0.715,1.176,"9474",1,500,"-1",64
"4",-0.358,6.015,"9474",1,500,"1",64
"5",1.073,0.615,"9474",1,500,"-1",63
"6",6.055,1.771,"9474",1,500,"1",63
"7",-1.992,5.536,"9474",1,500,"-1",62
"8",-0.451,1.766,"9474",1,500,"1",62
"9",-3.286,8.646,"9474",1,500,"-1",61
"10",-0.114,2.605,"9474",1,500,"1",61
"11",-2.788,1.683,"9474",1,500,"-1",60
"12",3.036,2.122,"9474",1,500,"1",60
"13",-9.771,1.993,"9474",1,500,"-1",59
"14",0.566,4.091,"9474",1,500,"1",59
"15",-2.179,2.903,"9474",1,500,"-1",58
"16",4.682,1.904,"9474",1,500,"1",58
"17",-2.482,1.381,"9474",1,500,"-1",57
"18",0.085,3.479,"9474",1,500,"1",57
"19",-0.844,1.129,"9474",1,500,"-1",56
"20",1.696,0.402,"9474",1,500,"1",56
"21",-0.771,1.641,"9474",1,500,"-1",55
"22",2.75,0.947,"9474",1,500,"1",55
"23",-5.004,2.36,"9474",1,500,"-1",54
"24",1.09,2.18,"9474",1,500,"1",54
"25",-4.611,1.327,"9474",1,500,"-1",53
"26",-1.038,1.1,"9474",1,500,"1",53
"27",-2.956,1.474,"9474",1,500,"-1",52
"28",3.229,1.543,"9474",1,500,"1",52
"29",-0.658,1.173,"9474",1,500,"-1",51
"30",1.541,3.24,"9474",1,500,"1",51
"31",-3.311,1.442,"9474",1,500,"-1",50
"32",3.154,1.224,"9474",1,500,"1",50
"33",-2.431,1.726,"9474",1,500,"-1",49
"34",2.817,1.551,"9474",1,500,"1",49
"35",-1.171,0.798,"9474",1,500,"-1",48
"36",1.309,0.671,"9474",1,500,"1",48
"37",-3.004,1.43,"9474",1,500,"-1",47
"38",2.224,1.699,"9474",1,500,"1",47
"39",-3.976,2.542,"9474",1,500,"-1",46
"40",2.575,2.837,"9474",1,500,"1",46
"41",-3.961,1.328,"9474",1,500,"-1",45
"42",0.364,0.747,"9474",1,500,"1",45
"43",-2.409,2.665,"9474",1,500,"-1",44
"44",5.129,1.452,"9474",1,500,"1",44
"45",-2,2.308,"9474",1,500,"-1",43
"46",4.946,0.685,"9474",1,500,"1",43
"47",-3.11,1.483,"9474",1,500,"-1",42
"48",-0.474,0.446,"9474",1,500,"1",42
"49",0.635,0.829,"9474",1,500,"-1",41
"50",2.304,2.953,"9474",1,500,"1",41
"51",-2.601,2.028,"9474",1,500,"-1",40
"52",2.395,1.848,"9474",1,500,"1",40
"53",-1.411,2.305,"9474",1,500,"-1",39
"54",3.077,1.113,"9474",1,500,"1",39
"55",-4.946,1.22,"9474",1,500,"-1",38
"56",-0.583,0.808,"9474",1,500,"1",38
"57",-0.032,0.961,"9474",1,500,"-1",37
"58",2.863,1.264,"9474",1,500,"1",37
"59",-0.244,1.408,"9474",1,500,"-1",36
"60",4.531,1.723,"9474",1,500,"1",36
"61",-1.615,0.97,"9474",1,500,"-1",35
"62",0.665,0.906,"9474",1,500,"1",35
"63",-2.57,2.265,"9474",1,500,"-1",34
"64",3.99,2.207,"9474",1,500,"1",34
"65",-1.699,2.799,"9474",1,500,"-1",33
"66",-1.697,2.798,"9474",1,500,"1",33
"67",-3.211,3.309,"9474",1,500,"-1",32
"68",7.086,1.751,"9474",1,500,"1",32
"69",-1.675,0.542,"9474",1,500,"-1",31
