"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.354,1.081,"11218",1,20,"-1"
"2",0.789,2.824,"11218",1,20,"1"
"3",-0.751,0.838,"11218",2,20,"-1"
"4",1.196,0.863,"11218",2,20,"1"
