"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-5.432,2.657,"10619",1,500,"-1",23
"2",2.586,3.569,"10619",1,500,"1",23
"3",-0.345,1.571,"10619",1,500,"-1",22
"4",6.57,2.278,"10619",1,500,"1",22
"5",-0.391,0.733,"10619",1,500,"-1",21
"6",1.914,0.994,"10619",1,500,"1",21
"7",-2.146,1.381,"10619",1,500,"-1",20
"8",1.354,1.348,"10619",1,500,"1",20
"9",-0.905,1.832,"10619",1,500,"-1",18
"10",6.305,1.749,"10619",1,500,"1",18
"11",-3.297,0.188,"10619",1,500,"-1",17
"12",0.224,1.656,"10619",1,500,"1",17
"13",-4.154,1.319,"10619",1,500,"-1",16
"14",1.818,1.638,"10619",1,500,"1",16
"15",1.032,0.541,"10619",1,500,"-1",15
"16",3.506,0.952,"10619",1,500,"1",15
"17",-2.904,4.616,"10619",1,500,"-1",14
"18",-2.016,0.954,"10619",1,500,"1",14
"19",-4.259,0.928,"10619",1,500,"-1",13
"20",0.474,2.074,"10619",1,500,"1",13
"21",-1.011,1.836,"10619",1,500,"-1",12
"22",2.783,1.12,"10619",1,500,"1",12
"23",0.534,2.441,"10619",1,500,"-1",11
"24",6.474,0.988,"10619",1,500,"1",11
"25",-2.963,1.412,"10619",1,500,"-1",10
"26",0.328,0.289,"10619",1,500,"1",10
"27",-2.57,0.797,"10619",1,500,"-1",9
"28",0.742,1.311,"10619",1,500,"1",9
"29",-0.56,0.197,"10619",1,500,"-1",8
"30",-0.078,0.086,"10619",1,500,"1",8
"31",-3.993,0.837,"10619",1,500,"-1",7
"32",1.53,2.296,"10619",1,500,"1",7
"33",-7.19,0.838,"10619",1,500,"-1",6
"34",-1.164,2.857,"10619",1,500,"1",6
"35",-3.132,2.109,"10619",1,500,"-1",5
"36",1.97,1.774,"10619",1,500,"1",5
"37",-4.079,2.782,"10619",1,500,"-1",4
"38",6.091,3.544,"10619",1,500,"1",4
"39",-6.802,1.887,"10619",1,500,"-1",3
"40",1.419,2.9,"10619",1,500,"1",3
"41",-2.216,1.045,"10619",1,500,"-1",2
"42",-0.17,0.442,"10619",1,500,"1",2
"43",-1.418,1.858,"10619",1,500,"-1",1
"44",3.54,1.525,"10619",1,500,"1",1
