"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.973,1.323,"9463",1,20,"-1"
"2",1.942,1.43,"9463",1,20,"1"
"3",-0.539,1.079,"9463",2,20,"-1"
"4",1.139,2.424,"9463",2,20,"1"
"5",-1.043,0.928,"9463",3,20,"-1"
"6",1.1,0.835,"9463",3,20,"1"
