"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.499,1.133,"11336",1,500,"-1",51
"2",1.727,2.347,"11336",1,500,"1",51
"3",-1.992,3.54,"11336",1,500,"-1",50
"4",0.823,1.014,"11336",1,500,"1",50
"5",-3.4,1.129,"11336",1,500,"-1",49
"6",1.038,0.871,"11336",1,500,"1",49
"7",-1.869,4.488,"11336",1,500,"-1",48
"8",5.786,1.54,"11336",1,500,"1",48
"9",-3.013,1.915,"11336",1,500,"-1",47
"10",3.267,2.048,"11336",1,500,"1",47
"11",-5.309,3.099,"11336",1,500,"-1",46
"12",3.027,2.572,"11336",1,500,"1",46
"13",-1.087,1.851,"11336",1,500,"-1",45
"14",0.892,5.89,"11336",1,500,"1",45
"15",-2.246,0.785,"11336",1,500,"-1",44
"16",0.111,0.846,"11336",1,500,"1",44
"17",-5.404,4.47,"11336",1,500,"-1",43
"18",-0.012,2.345,"11336",1,500,"1",43
"19",-3.659,2.111,"11336",1,500,"-1",42
"20",1.42,2.11,"11336",1,500,"1",42
"21",-1.782,1.493,"11336",1,500,"-1",41
"22",2.488,1.857,"11336",1,500,"1",41
"23",-3.031,2.999,"11336",1,500,"-1",40
"24",4.773,2.62,"11336",1,500,"1",40
"25",-8.14,2.02,"11336",1,500,"-1",39
"26",0.458,3.205,"11336",1,500,"1",39
"27",1.299,1.055,"11336",1,500,"-1",38
"28",4.551,0.685,"11336",1,500,"1",38
"29",-3.379,2.658,"11336",1,500,"-1",37
"30",2.447,1.475,"11336",1,500,"1",37
"31",-0.457,0.531,"11336",1,500,"-1",35
"32",1.782,0.836,"11336",1,500,"1",35
"33",-3.499,0.675,"11336",1,500,"-1",34
"34",-0.173,0.861,"11336",1,500,"1",34
"35",-1.55,1.083,"11336",1,500,"-1",33
"36",1.47,1.06,"11336",1,500,"1",33
"37",-1.484,2.305,"11336",1,500,"-1",32
"38",5.876,1.517,"11336",1,500,"1",32
"39",0.471,0.667,"11336",1,500,"-1",31
"40",0.707,0,"11336",1,500,"1",31
"41",-4.551,0.822,"11336",1,500,"-1",30
"42",0.466,1.955,"11336",1,500,"1",30
"43",-2.461,1.887,"11336",1,500,"-1",29
"44",1.735,1.649,"11336",1,500,"1",29
"45",-3.215,2.877,"11336",1,500,"-1",28
"46",5.346,1.557,"11336",1,500,"1",28
"47",-2.349,1.845,"11336",1,500,"-1",27
"48",2.435,1.114,"11336",1,500,"1",27
"49",-5.622,5.818,"11336",1,500,"-1",26
"50",-2.83,1.198,"11336",1,500,"1",26
"51",-6.025,2.315,"11336",1,500,"-1",24
"52",1.917,2.845,"11336",1,500,"1",24
"53",-2.134,2.113,"11336",1,500,"-1",23
"54",2.119,1.673,"11336",1,500,"1",23
"55",-6.47,1.656,"11336",1,500,"-1",22
"56",0.214,3.13,"11336",1,500,"1",22
"57",-4.123,1.238,"11336",1,500,"-1",21
"58",1.538,2.201,"11336",1,500,"1",21
"59",-1.51,0.5,"11336",1,500,"-1",20
"60",0.926,1.052,"11336",1,500,"1",20
"61",-3.365,2.024,"11336",1,500,"-1",19
"62",1.428,1.851,"11336",1,500,"1",19
"63",-8.669,2.19,"11336",1,500,"-1",18
"64",-2.294,1.276,"11336",1,500,"1",18
"65",-4.944,1.346,"11336",1,500,"-1",16
"66",-0.762,0.932,"11336",1,500,"1",16
"67",-0.393,1.138,"11336",1,500,"-1",15
"68",-0.136,6.175,"11336",1,500,"1",15
"69",-4.578,2.21,"11336",1,500,"-1",14
"70",2.914,1.979,"11336",1,500,"1",14
"71",-2.326,8.033,"11336",1,500,"-1",13
"72",1.336,2.948,"11336",1,500,"1",13
"73",-3.418,6.088,"11336",1,500,"-1",12
"74",-0.469,1.785,"11336",1,500,"1",12
"75",0.471,0.667,"11336",1,500,"-1",11
"76",0.707,0,"11336",1,500,"1",11
"77",-2.889,3.233,"11336",1,500,"-1",10
"78",4.011,2.136,"11336",1,500,"1",10
"79",-4.24,0.984,"11336",1,500,"-1",9
"80",-0.104,1.189,"11336",1,500,"1",9
"81",-4.513,0.687,"11336",1,500,"-1",8
"82",-2.033,0.898,"11336",1,500,"1",8
"83",-1.84,0.816,"11336",1,500,"-1",7
"84",0.964,1.276,"11336",1,500,"1",7
"85",-1.067,1.181,"11336",1,500,"-1",6
"86",2.051,0.637,"11336",1,500,"1",6
"87",-4.936,1.57,"11336",1,500,"-1",5
"88",0.18,2.203,"11336",1,500,"1",5
"89",-4.458,2.777,"11336",1,500,"-1",4
"90",3.423,2.468,"11336",1,500,"1",4
"91",-8.119,2.316,"11336",1,500,"-1",3
"92",-1.326,1.606,"11336",1,500,"1",3
"93",-1.168,5.328,"11336",1,500,"-1",2
"94",-0.097,1.439,"11336",1,500,"1",2
"95",-1.155,0.66,"11336",1,500,"-1",1
"96",0.38,0.421,"11336",1,500,"1",1
