"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.908,2.48,"9776",1,500,"-1",76
"2",-0.304,13.013,"9776",1,500,"1",76
"3",0.672,1.47,"9776",1,500,"-1",75
"4",5.869,1.91,"9776",1,500,"1",75
"5",-4.423,1.67,"9776",1,500,"-1",74
"6",3.492,3.366,"9776",1,500,"1",74
"7",-2.779,1.185,"9776",1,500,"-1",73
"8",2.306,1.931,"9776",1,500,"1",73
"9",-0.753,0.85,"9776",1,500,"-1",72
"10",1.975,3.624,"9776",1,500,"1",72
"11",-1.593,3.013,"9776",1,500,"-1",71
"12",5.51,2.492,"9776",1,500,"1",71
"13",-0.81,2.294,"9776",1,500,"-1",70
"14",4.598,0.905,"9776",1,500,"1",70
"15",0.707,0,"9776",1,500,"-1",69
"16",0.707,0.707,"9776",1,500,"1",69
"17",1.115,2.069,"9776",1,500,"-1",68
"18",2.741,7.648,"9776",1,500,"1",68
"19",-0.822,0.593,"9776",1,500,"-1",67
"20",0.541,0.626,"9776",1,500,"1",67
"21",-3.85,0.734,"9776",1,500,"-1",66
"22",0.181,1.413,"9776",1,500,"1",66
"23",-4.21,3.851,"9776",1,500,"-1",65
"24",5.063,2.67,"9776",1,500,"1",65
"25",-4.175,1.516,"9776",1,500,"-1",64
"26",1.448,1.798,"9776",1,500,"1",64
"27",-5.873,1.739,"9776",1,500,"-1",62
"28",0.696,0.996,"9776",1,500,"1",62
"29",-4.455,3.568,"9776",1,500,"-1",61
"30",5.591,3.333,"9776",1,500,"1",61
"31",-5.199,3.354,"9776",1,500,"-1",60
"32",-2.182,1.295,"9776",1,500,"1",60
"33",-3.761,2.835,"9776",1,500,"-1",59
"34",3.055,2.378,"9776",1,500,"1",59
"35",-3.286,1.996,"9776",1,500,"-1",58
"36",2.243,1.331,"9776",1,500,"1",58
"37",1.854,1.152,"9776",1,500,"-1",57
"38",5.195,0.842,"9776",1,500,"1",57
"39",-2.501,0.839,"9776",1,500,"-1",56
"40",-0.199,0.816,"9776",1,500,"1",56
"41",-3.72,1.825,"9776",1,500,"-1",54
"42",2.141,1.514,"9776",1,500,"1",54
"43",-4.691,1.93,"9776",1,500,"-1",53
"44",2.664,2.501,"9776",1,500,"1",53
"45",-4.519,3.194,"9776",1,500,"-1",52
"46",4.896,2.099,"9776",1,500,"1",52
"47",-2.201,2.598,"9776",1,500,"-1",50
"48",4.003,1.858,"9776",1,500,"1",50
"49",-6.768,1.351,"9776",1,500,"-1",48
"50",-0.28,2.049,"9776",1,500,"1",48
"51",-1.734,2.827,"9776",1,500,"-1",47
"52",5.398,1.421,"9776",1,500,"1",47
"53",1.257,0.767,"9776",1,500,"-1",46
"54",3.543,0.759,"9776",1,500,"1",46
"55",-2.242,2.093,"9776",1,500,"-1",45
"56",5.89,2.226,"9776",1,500,"1",45
"57",-1.089,1.932,"9776",1,500,"-1",44
"58",5.56,1.756,"9776",1,500,"1",44
