"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.767,2.07,"10675",1,500,"-1",21
"2",4.433,1.339,"10675",1,500,"1",21
"3",-3.293,1.359,"10675",1,500,"-1",19
"4",1.128,1.516,"10675",1,500,"1",19
"5",-2.33,2.873,"10675",1,500,"-1",18
"6",4.628,2.493,"10675",1,500,"1",18
"7",-1.592,2.313,"10675",1,500,"-1",17
"8",3.097,1.775,"10675",1,500,"1",17
"9",-1.731,1.282,"10675",1,500,"-1",16
"10",2.868,1.644,"10675",1,500,"1",16
"11",-4.135,1.854,"10675",1,500,"-1",15
"12",2.736,2.049,"10675",1,500,"1",15
"13",-2.088,0.712,"10675",1,500,"-1",14
"14",-0.573,0.432,"10675",1,500,"1",14
"15",-2.183,4.003,"10675",1,500,"-1",13
"16",1.972,1.591,"10675",1,500,"1",13
"17",-3.511,0.904,"10675",1,500,"-1",12
"18",0.542,1.6,"10675",1,500,"1",12
"19",-3.239,1.003,"10675",1,500,"-1",11
"20",-0.51,0.887,"10675",1,500,"1",11
"21",-1.696,1.194,"10675",1,500,"-1",10
"22",1.445,0.946,"10675",1,500,"1",10
"23",-2.781,0.891,"10675",1,500,"-1",9
"24",0.063,1.07,"10675",1,500,"1",9
"25",-3,0,"10675",1,500,"-1",8
"26",-0.938,1.248,"10675",1,500,"1",8
"27",-2.321,1.924,"10675",1,500,"-1",7
"28",4.34,1.189,"10675",1,500,"1",7
"29",-7.109,1.586,"10675",1,500,"-1",6
"30",-2.728,1.195,"10675",1,500,"1",6
"31",1.507,0.73,"10675",1,500,"-1",5
"32",3.634,0.376,"10675",1,500,"1",5
"33",-2.101,2.409,"10675",1,500,"-1",4
"34",3.009,1.349,"10675",1,500,"1",4
"35",0.588,0.828,"10675",1,500,"-1",3
"36",1.901,2.651,"10675",1,500,"1",3
"37",-2.03,1.636,"10675",1,500,"-1",2
"38",1.85,2.022,"10675",1,500,"1",2
"39",-3.402,0.776,"10675",1,500,"-1",1
"40",0.236,1.214,"10675",1,500,"1",1
