"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-5.364,4.216,"11110",1,500,"-1",113
"2",5.43,2.528,"11110",1,500,"1",113
"3",-0.481,1.224,"11110",1,500,"-1",112
"4",2.733,1.207,"11110",1,500,"1",112
"5",-2.956,1.828,"11110",1,500,"-1",111
"6",1.983,1.476,"11110",1,500,"1",111
"7",-0.237,1.54,"11110",1,500,"-1",110
"8",3.956,1.128,"11110",1,500,"1",110
"9",-0.872,1.866,"11110",1,500,"-1",109
"10",5.005,2.028,"11110",1,500,"1",109
"11",-3.611,0.915,"11110",1,500,"-1",108
"12",-0.815,1.175,"11110",1,500,"1",108
"13",1.934,1.477,"11110",1,500,"-1",107
"14",1.977,5.118,"11110",1,500,"1",107
"15",-4.679,2.503,"11110",1,500,"-1",106
"16",1.697,2.123,"11110",1,500,"1",106
"17",-3.838,1.951,"11110",1,500,"-1",105
"18",1.069,2.116,"11110",1,500,"1",105
"19",-3.066,0.882,"11110",1,500,"-1",104
"20",1.832,1.798,"11110",1,500,"1",104
"21",-1.706,1.537,"11110",1,500,"-1",103
"22",2.244,1.496,"11110",1,500,"1",103
"23",1.732,1.121,"11110",1,500,"-1",102
"24",4.748,1,"11110",1,500,"1",102
"25",-4.783,2.873,"11110",1,500,"-1",101
"26",3.754,2.762,"11110",1,500,"1",101
"27",-1.687,1.258,"11110",1,500,"-1",100
"28",1.939,1.532,"11110",1,500,"1",100
"29",-1.659,1.782,"11110",1,500,"-1",99
"30",5.2,1.995,"11110",1,500,"1",99
"31",-0.171,2.821,"11110",1,500,"-1",98
"32",6.193,1.621,"11110",1,500,"1",98
"33",-7.205,2.608,"11110",1,500,"-1",97
"34",2.849,4.036,"11110",1,500,"1",97
"35",1.35,0.906,"11110",1,500,"-1",96
"36",4.69,0.987,"11110",1,500,"1",96
"37",-1.506,2.35,"11110",1,500,"-1",95
"38",5.255,1.093,"11110",1,500,"1",95
"39",-8.327,11.191,"11110",1,500,"-1",94
"40",0.198,3.502,"11110",1,500,"1",94
"41",-1.022,1.29,"11110",1,500,"-1",93
"42",2.858,1.025,"11110",1,500,"1",93
"43",0.756,1.369,"11110",1,500,"-1",92
"44",5.254,1.187,"11110",1,500,"1",92
"45",-4.515,1.032,"11110",1,500,"-1",91
"46",2.385,2.865,"11110",1,500,"1",91
"47",-3.684,2.129,"11110",1,500,"-1",90
"48",1.501,1.782,"11110",1,500,"1",90
"49",-8.908,1.972,"11110",1,500,"-1",88
"50",1.742,4.805,"11110",1,500,"1",88
"51",-1.897,1.872,"11110",1,500,"-1",87
"52",2.532,1.659,"11110",1,500,"1",87
"53",-4.054,1.578,"11110",1,500,"-1",86
"54",-0.108,1.987,"11110",1,500,"1",86
"55",-2.41,2.184,"11110",1,500,"-1",85
"56",3.276,1.645,"11110",1,500,"1",85
"57",-7.082,1.638,"11110",1,500,"-1",84
"58",-2.338,1.197,"11110",1,500,"1",84
"59",-4.817,1.035,"11110",1,500,"-1",83
"60",0.758,2.191,"11110",1,500,"1",83
"61",2.67,1.993,"11110",1,500,"-1",82
"62",11.432,2.228,"11110",1,500,"1",82
"63",-5.243,0.894,"11110",1,500,"-1",81
"64",-0.358,1.962,"11110",1,500,"1",81
"65",-3.341,2.451,"11110",1,500,"-1",80
"66",6.326,3.007,"11110",1,500,"1",80
"67",-4.986,1.32,"11110",1,500,"-1",79
"68",0.063,2.476,"11110",1,500,"1",79
"69",-1.522,3.145,"11110",1,500,"-1",78
"70",6.267,2.15,"11110",1,500,"1",78
"71",-0.278,0.614,"11110",1,500,"-1",76
"72",1.462,0.641,"11110",1,500,"1",76
"73",-3.735,2.225,"11110",1,500,"-1",75
"74",1.783,1.326,"11110",1,500,"1",75
"75",-0.206,2.12,"11110",1,500,"-1",73
"76",5.874,1.197,"11110",1,500,"1",73
"77",-1.704,3.052,"11110",1,500,"-1",72
"78",4.963,1.926,"11110",1,500,"1",72
"79",-2.464,1.848,"11110",1,500,"-1",70
"80",1.797,1.7,"11110",1,500,"1",70
"81",-2.316,3.45,"11110",1,500,"-1",69
"82",4.664,2.12,"11110",1,500,"1",69
"83",-0.507,3.449,"11110",1,500,"-1",68
"84",7.19,2.209,"11110",1,500,"1",68
"85",0.737,2.403,"11110",1,500,"-1",67
"86",8,1.792,"11110",1,500,"1",67
"87",-1.802,2.207,"11110",1,500,"-1",66
"88",2.571,1.728,"11110",1,500,"1",66
"89",-1.54,1.742,"11110",1,500,"-1",65
"90",4.31,1.211,"11110",1,500,"1",65
"91",-2.915,1.12,"11110",1,500,"-1",64
"92",1.858,1.684,"11110",1,500,"1",64
"93",0.666,0.544,"11110",1,500,"-1",63
"94",2.532,0.659,"11110",1,500,"1",63
"95",-2.242,2.338,"11110",1,500,"-1",62
"96",4.242,1.683,"11110",1,500,"1",62
"97",-7.095,6.95,"11110",1,500,"-1",61
"98",-2.269,1.99,"11110",1,500,"1",61
"99",-2.387,2.477,"11110",1,500,"-1",59
"100",4.033,1.734,"11110",1,500,"1",59
"101",-0.914,1.165,"11110",1,500,"-1",58
"102",1.971,0.576,"11110",1,500,"1",58
"103",-6.268,2.308,"11110",1,500,"-1",56
"104",0.908,3.104,"11110",1,500,"1",56
"105",1.109,0.806,"11110",1,500,"-1",55
"106",4.584,3.473,"11110",1,500,"1",55
"107",-1.38,2.49,"11110",1,500,"-1",54
"108",5.879,1.568,"11110",1,500,"1",54
"109",-1.472,4.018,"11110",1,500,"-1",53
"110",7.903,2.672,"11110",1,500,"1",53
"111",-4.815,1.751,"11110",1,500,"-1",52
"112",2.425,2.691,"11110",1,500,"1",52
"113",-1.662,1.279,"11110",1,500,"-1",51
"114",2.255,0.796,"11110",1,500,"1",51
"115",-2.974,2.119,"11110",1,500,"-1",50
"116",3.338,1.676,"11110",1,500,"1",50
"117",-6.091,1.564,"11110",1,500,"-1",49
"118",-0.452,2.686,"11110",1,500,"1",49
"119",-0.103,1.416,"11110",1,500,"-1",48
"120",5.542,1.835,"11110",1,500,"1",48
"121",-3.418,1.25,"11110",1,500,"-1",46
"122",0.849,1.293,"11110",1,500,"1",46
"123",-3.569,1.89,"11110",1,500,"-1",45
"124",1.898,2.44,"11110",1,500,"1",45
"125",-1.831,0.305,"11110",1,500,"-1",44
"126",-0.634,0.428,"11110",1,500,"1",44
"127",-5.631,2.162,"11110",1,500,"-1",43
"128",2.901,2.753,"11110",1,500,"1",43
"129",-3.137,1.966,"11110",1,500,"-1",42
"130",3.624,2.521,"11110",1,500,"1",42
"131",-4.13,1.543,"11110",1,500,"-1",41
"132",0.237,1.144,"11110",1,500,"1",41
"133",-1.663,4.492,"11110",1,500,"-1",40
"134",7.811,0.753,"11110",1,500,"1",40
"135",-2.897,1.116,"11110",1,500,"-1",39
"136",2.085,1.768,"11110",1,500,"1",39
"137",0.11,0.327,"11110",1,500,"-1",38
"138",1.425,0.466,"11110",1,500,"1",38
"139",0.155,4.405,"11110",1,500,"-1",37
"140",0.17,4.401,"11110",1,500,"1",37
"141",-2.712,0.925,"11110",1,500,"-1",36
"142",1.384,1.077,"11110",1,500,"1",36
"143",-3.664,1.043,"11110",1,500,"-1",35
"144",1.25,1.895,"11110",1,500,"1",35
"145",-0.277,0.704,"11110",1,500,"-1",34
"146",1.177,0.431,"11110",1,500,"1",34
"147",-1.688,3.342,"11110",1,500,"-1",33
"148",5.61,2.05,"11110",1,500,"1",33
"149",-3.625,2.058,"11110",1,500,"-1",32
"150",3.75,2.35,"11110",1,500,"1",32
"151",-2.795,2.225,"11110",1,500,"-1",31
"152",4.658,2.483,"11110",1,500,"1",31
"153",-6.2,1.266,"11110",1,500,"-1",30
"154",-0.774,2.293,"11110",1,500,"1",30
"155",-0.141,0.692,"11110",1,500,"-1",29
"156",1.688,2.086,"11110",1,500,"1",29
"157",-0.277,2.275,"11110",1,500,"-1",28
"158",1.695,5.498,"11110",1,500,"1",28
"159",-2.892,1.177,"11110",1,500,"-1",27
"160",2.084,1.81,"11110",1,500,"1",27
"161",-7.342,2.726,"11110",1,500,"-1",26
"162",1.519,3.679,"11110",1,500,"1",26
"163",-2.91,2.17,"11110",1,500,"-1",25
"164",5.536,2.42,"11110",1,500,"1",25
"165",-1.211,1.348,"11110",1,500,"-1",24
"166",3.273,1.94,"11110",1,500,"1",24
"167",-4.621,1.592,"11110",1,500,"-1",23
"168",-0.676,1.321,"11110",1,500,"1",23
"169",-3.181,4.403,"11110",1,500,"-1",22
"170",5.981,2.675,"11110",1,500,"1",22
"171",-5.164,1.222,"11110",1,500,"-1",21
"172",-2.318,4.203,"11110",1,500,"1",21
"173",-1.769,1.845,"11110",1,500,"-1",20
"174",2.208,1.215,"11110",1,500,"1",20
"175",0.381,0.743,"11110",1,500,"-1",19
"176",1.645,3.227,"11110",1,500,"1",19
"177",-1.082,2.586,"11110",1,500,"-1",18
"178",-0.179,0.28,"11110",1,500,"1",18
"179",-4.239,4.297,"11110",1,500,"-1",17
"180",-1.507,0.788,"11110",1,500,"1",17
"181",0.817,2.602,"11110",1,500,"-1",16
"182",8.589,1.618,"11110",1,500,"1",16
"183",-6.662,1.46,"11110",1,500,"-1",15
"184",-0.537,2.012,"11110",1,500,"1",15
"185",-7.536,2.675,"11110",1,500,"-1",14
"186",2.256,4.422,"11110",1,500,"1",14
"187",-9.71,3.024,"11110",1,500,"-1",13
"188",-2.592,1.532,"11110",1,500,"1",13
"189",-5.002,2.343,"11110",1,500,"-1",12
"190",2.949,1.91,"11110",1,500,"1",12
"191",-0.015,2.132,"11110",1,500,"-1",11
"192",6.595,1.858,"11110",1,500,"1",11
"193",-8.896,2.261,"11110",1,500,"-1",10
"194",-0.476,2.619,"11110",1,500,"1",10
"195",-3.637,0.64,"11110",1,500,"-1",9
"196",-0.422,1.331,"11110",1,500,"1",9
"197",-2.853,2.639,"11110",1,500,"-1",8
"198",2.944,2.131,"11110",1,500,"1",8
"199",-9.889,3.204,"11110",1,500,"-1",7
"200",1.236,3.456,"11110",1,500,"1",7
"201",-10.447,1.324,"11110",1,500,"-1",6
"202",0.034,4.648,"11110",1,500,"1",6
"203",-2.221,1.16,"11110",1,500,"-1",5
"204",0.777,4.073,"11110",1,500,"1",5
"205",-5.866,2.305,"11110",1,500,"-1",4
"206",0.5,1.475,"11110",1,500,"1",4
"207",-3.006,2.603,"11110",1,500,"-1",3
"208",3.282,2.467,"11110",1,500,"1",3
"209",-2.419,3.169,"11110",1,500,"-1",2
"210",5.844,1.935,"11110",1,500,"1",2
"211",-6.393,1.49,"11110",1,500,"-1",1
"212",1.288,2.417,"11110",1,500,"1",1
