"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-5.412,2.138,"11031",1,500,"-1",30
"2",1.879,3.097,"11031",1,500,"1",30
"3",-4.322,1.97,"11031",1,500,"-1",29
"4",2.459,2.344,"11031",1,500,"1",29
"5",-4.869,3.015,"11031",1,500,"-1",28
"6",2.407,2.935,"11031",1,500,"1",28
"7",-0.614,0.886,"11031",1,500,"-1",27
"8",1.739,0.393,"11031",1,500,"1",27
"9",1.481,3.208,"11031",1,500,"-1",26
"10",8.444,1.185,"11031",1,500,"1",26
"11",-0.756,2.343,"11031",1,500,"-1",25
"12",4.305,1.636,"11031",1,500,"1",25
"13",-0.736,1.09,"11031",1,500,"-1",24
"14",3.366,1.65,"11031",1,500,"1",24
"15",-5.333,2.91,"11031",1,500,"-1",23
"16",2.596,2.625,"11031",1,500,"1",23
"17",-1.921,5.681,"11031",1,500,"-1",22
"18",0.136,0.885,"11031",1,500,"1",22
"19",-1.532,2.025,"11031",1,500,"-1",21
"20",0.399,6.561,"11031",1,500,"1",21
"21",-4.352,2.256,"11031",1,500,"-1",20
"22",2.417,2.58,"11031",1,500,"1",20
"23",-3.811,2.438,"11031",1,500,"-1",19
"24",2.602,2.069,"11031",1,500,"1",19
"25",-5.916,1.419,"11031",1,500,"-1",18
"26",1.367,3.213,"11031",1,500,"1",18
"27",0.707,0,"11031",1,500,"-1",17
"28",0.707,0.707,"11031",1,500,"1",17
"29",-2.769,8.344,"11031",1,500,"-1",16
"30",1.808,2.088,"11031",1,500,"1",16
"31",-2.76,1.819,"11031",1,500,"-1",15
"32",2.461,2.274,"11031",1,500,"1",15
"33",-6.724,1.628,"11031",1,500,"-1",14
"34",0.31,3.627,"11031",1,500,"1",14
"35",-5.493,3.068,"11031",1,500,"-1",13
"36",2.318,1.814,"11031",1,500,"1",13
"37",0.471,0.667,"11031",1,500,"-1",12
"38",0.707,0,"11031",1,500,"1",12
"39",-3.829,1.262,"11031",1,500,"-1",11
"40",1.882,1.997,"11031",1,500,"1",11
"41",-0.571,2.447,"11031",1,500,"-1",10
"42",0.866,0.665,"11031",1,500,"1",10
"43",-0.487,1.373,"11031",1,500,"-1",9
"44",2.679,0.796,"11031",1,500,"1",9
"45",-4.659,1.115,"11031",1,500,"-1",8
"46",0.599,1.999,"11031",1,500,"1",8
"47",-1.688,2.183,"11031",1,500,"-1",7
"48",3.907,1.38,"11031",1,500,"1",7
"49",-1.56,3.502,"11031",1,500,"-1",6
"50",6.448,1.88,"11031",1,500,"1",6
"51",-0.263,0.376,"11031",1,500,"-1",5
"52",1.452,0.74,"11031",1,500,"1",5
"53",-3.605,1.386,"11031",1,500,"-1",4
"54",1.122,1.959,"11031",1,500,"1",4
"55",-3.971,1.355,"11031",1,500,"-1",3
"56",0.145,1.061,"11031",1,500,"1",3
"57",-1.781,2.079,"11031",1,500,"-1",2
"58",4.201,1.278,"11031",1,500,"1",2
"59",-1.945,2.214,"11031",1,500,"-1",1
"60",4.155,1.979,"11031",1,500,"1",1
