"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.363,2.303,"10443",1,500,"-1",115
"2",2.79,2.264,"10443",1,500,"1",115
"3",-3.593,2.772,"10443",1,500,"-1",113
"4",2.417,2.347,"10443",1,500,"1",113
"5",-4.893,2.003,"10443",1,500,"-1",112
"6",1.586,2.144,"10443",1,500,"1",112
"7",-0.91,2.301,"10443",1,500,"-1",111
"8",4.692,1.139,"10443",1,500,"1",111
"9",-1.249,3.611,"10443",1,500,"-1",110
"10",7.08,1.773,"10443",1,500,"1",110
"11",0.707,0,"10443",1,500,"-1",109
"12",0.707,0.707,"10443",1,500,"1",109
"13",-2.918,1.804,"10443",1,500,"-1",108
"14",3.23,2.131,"10443",1,500,"1",108
"15",-3.272,2.726,"10443",1,500,"-1",107
"16",4.82,2.276,"10443",1,500,"1",107
"17",-4.088,2.863,"10443",1,500,"-1",106
"18",4.858,2.695,"10443",1,500,"1",106
"19",-2.842,2.208,"10443",1,500,"-1",105
"20",5.635,2.379,"10443",1,500,"1",105
"21",-3.242,5.697,"10443",1,500,"-1",103
"22",11.19,3.029,"10443",1,500,"1",103
"23",-1.137,0.901,"10443",1,500,"-1",102
"24",1.864,1.069,"10443",1,500,"1",102
"25",-1.949,1.864,"10443",1,500,"-1",101
"26",6.522,1.265,"10443",1,500,"1",101
"27",-3.137,1.81,"10443",1,500,"-1",100
"28",1.95,1.758,"10443",1,500,"1",100
"29",-5.649,2.206,"10443",1,500,"-1",99
"30",1.954,3.532,"10443",1,500,"1",99
"31",-0.92,2.78,"10443",1,500,"-1",98
"32",-0.038,0.727,"10443",1,500,"1",98
"33",-3.588,1.817,"10443",1,500,"-1",97
"34",2.385,2.783,"10443",1,500,"1",97
"35",-2.348,2.519,"10443",1,500,"-1",96
"36",3.52,2.489,"10443",1,500,"1",96
"37",-2.301,1.655,"10443",1,500,"-1",95
"38",4.7,2.141,"10443",1,500,"1",95
"39",-1.687,0.524,"10443",1,500,"-1",94
"40",-0.308,0.53,"10443",1,500,"1",94
"41",-0.592,2.229,"10443",1,500,"-1",93
"42",3.44,0.859,"10443",1,500,"1",93
"43",-8.036,1.696,"10443",1,500,"-1",91
"44",0.265,2.426,"10443",1,500,"1",91
"45",1.337,0.743,"10443",1,500,"-1",90
"46",3.148,0.69,"10443",1,500,"1",90
"47",-0.644,0.958,"10443",1,500,"-1",89
"48",2.509,1.431,"10443",1,500,"1",89
"49",1.134,2.231,"10443",1,500,"-1",88
"50",6.758,1.61,"10443",1,500,"1",88
"51",0.101,1.628,"10443",1,500,"-1",87
"52",5.513,1.97,"10443",1,500,"1",87
"53",-2.205,1.825,"10443",1,500,"-1",86
"54",1.616,1.824,"10443",1,500,"1",86
"55",-1.211,1.04,"10443",1,500,"-1",85
"56",0.844,3.299,"10443",1,500,"1",85
"57",-1.311,1.078,"10443",1,500,"-1",84
"58",0.76,0.94,"10443",1,500,"1",84
"59",-5.221,2.203,"10443",1,500,"-1",83
"60",0.803,2.033,"10443",1,500,"1",83
"61",-2.906,2.231,"10443",1,500,"-1",82
"62",3.939,1.84,"10443",1,500,"1",82
"63",-3.261,2.888,"10443",1,500,"-1",81
"64",3.796,1.801,"10443",1,500,"1",81
"65",-4.657,3.488,"10443",1,500,"-1",80
"66",4.055,3.237,"10443",1,500,"1",80
"67",0.409,6.544,"10443",1,500,"-1",79
"68",1.062,0.931,"10443",1,500,"1",79
"69",-0.297,0.766,"10443",1,500,"-1",78
"70",1.9,0.854,"10443",1,500,"1",78
"71",-2.386,1.795,"10443",1,500,"-1",77
"72",2.27,1.553,"10443",1,500,"1",77
"73",-1.936,1.739,"10443",1,500,"-1",76
"74",2.33,1.22,"10443",1,500,"1",76
"75",-0.562,1.92,"10443",1,500,"-1",75
"76",3.983,0.843,"10443",1,500,"1",75
"77",-0.578,2.259,"10443",1,500,"-1",74
"78",-0.36,7.713,"10443",1,500,"1",74
"79",-2.674,1.909,"10443",1,500,"-1",73
"80",1.479,1.84,"10443",1,500,"1",73
"81",-0.441,0.87,"10443",1,500,"-1",72
"82",1.51,0.295,"10443",1,500,"1",72
"83",-0.398,5.305,"10443",1,500,"-1",71
"84",2.457,1.374,"10443",1,500,"1",71
"85",-0.104,0.672,"10443",1,500,"-1",70
"86",2.277,0.532,"10443",1,500,"1",70
"87",-5.484,1.951,"10443",1,500,"-1",69
"88",1.304,2.218,"10443",1,500,"1",69
"89",0.152,1.424,"10443",1,500,"-1",68
"90",4.527,1.829,"10443",1,500,"1",68
"91",-3.036,1.047,"10443",1,500,"-1",67
"92",1.339,1.613,"10443",1,500,"1",67
"93",1.809,0.861,"10443",1,500,"-1",66
"94",4.997,2.755,"10443",1,500,"1",66
"95",-1.295,0.915,"10443",1,500,"-1",65
"96",2.681,0.899,"10443",1,500,"1",65
"97",-5.612,1.311,"10443",1,500,"-1",64
"98",1.315,1.949,"10443",1,500,"1",64
"99",-4.914,1.497,"10443",1,500,"-1",63
"100",1.073,2.805,"10443",1,500,"1",63
"101",-2.075,0.838,"10443",1,500,"-1",62
"102",0.702,0.703,"10443",1,500,"1",62
"103",0.253,1.249,"10443",1,500,"-1",61
"104",4.089,0.917,"10443",1,500,"1",61
"105",-0.743,0.214,"10443",1,500,"-1",60
"106",0.427,0.396,"10443",1,500,"1",60
