"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.318,0.871,"11471",1,20,"-1"
"2",0.001,2.437,"11471",1,20,"1"
"3",-0.612,1.142,"11471",2,20,"-1"
"4",2.057,0.929,"11471",2,20,"1"
"5",-1.008,0.788,"11471",3,20,"-1"
"6",0.827,0.826,"11471",3,20,"1"
"7",-0.234,0.906,"11471",4,20,"-1"
"8",1.941,1.526,"11471",4,20,"1"
