"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.058,1.168,"10887",1,20,"-1"
"2",0.025,3.59,"10887",1,20,"1"
"3",-0.108,0.981,"10887",2,20,"-1"
"4",0.008,2.832,"10887",2,20,"1"
"5",-0.176,1.369,"10887",3,20,"-1"
"6",3.615,2.246,"10887",3,20,"1"
"7",0.078,2.461,"10887",4,20,"-1"
"8",0.236,0.835,"10887",4,20,"1"
"9",-1.313,0.967,"10887",5,20,"-1"
"10",0.665,0.942,"10887",5,20,"1"
