"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-6.158,2.304,"10506",1,500,"-1",64
"2",1.321,2.53,"10506",1,500,"1",64
"3",-8.526,2.527,"10506",1,500,"-1",63
"4",2.058,3.897,"10506",1,500,"1",63
"5",-3.719,1.788,"10506",1,500,"-1",62
"6",2.417,1.721,"10506",1,500,"1",62
"7",-0.743,0.467,"10506",1,500,"-1",61
"8",0.585,0.531,"10506",1,500,"1",61
"9",-2.944,3.699,"10506",1,500,"-1",60
"10",4.134,2.673,"10506",1,500,"1",60
"11",-1.857,2.593,"10506",1,500,"-1",58
"12",4.94,1.518,"10506",1,500,"1",58
"13",-5.209,1.525,"10506",1,500,"-1",57
"14",3.681,2.83,"10506",1,500,"1",57
"15",-2.831,0.999,"10506",1,500,"-1",56
"16",2.529,1.333,"10506",1,500,"1",56
"17",-3.229,1.938,"10506",1,500,"-1",55
"18",2.864,2.436,"10506",1,500,"1",55
"19",-2.683,2.436,"10506",1,500,"-1",54
"20",2.909,1.71,"10506",1,500,"1",54
"21",0.418,1.579,"10506",1,500,"-1",53
"22",1.531,5.392,"10506",1,500,"1",53
"23",-4.88,2.167,"10506",1,500,"-1",52
"24",1.655,2.06,"10506",1,500,"1",52
"25",-2.245,3.377,"10506",1,500,"-1",51
"26",7.788,3.019,"10506",1,500,"1",51
"27",-2.626,1.776,"10506",1,500,"-1",50
"28",4.247,6.817,"10506",1,500,"1",50
"29",-9.193,0.236,"10506",1,500,"-1",49
"30",0.834,4.206,"10506",1,500,"1",49
"31",-2.263,0.519,"10506",1,500,"-1",48
"32",-0.378,0.771,"10506",1,500,"1",48
"33",-1.703,2.065,"10506",1,500,"-1",47
"34",3.835,1.638,"10506",1,500,"1",47
"35",-13.726,4.997,"10506",1,500,"-1",46
"36",3.308,7.016,"10506",1,500,"1",46
"37",-3.593,0.728,"10506",1,500,"-1",45
"38",0.414,3.113,"10506",1,500,"1",45
"39",-2.38,2.496,"10506",1,500,"-1",44
"40",4.317,2.135,"10506",1,500,"1",44
"41",-5.496,1.715,"10506",1,500,"-1",43
"42",0.364,1.629,"10506",1,500,"1",43
"43",-8.597,2.77,"10506",1,500,"-1",42
"44",0.769,3.191,"10506",1,500,"1",42
"45",-6.717,2.54,"10506",1,500,"-1",41
"46",3.739,4.099,"10506",1,500,"1",41
"47",-3.814,2.36,"10506",1,500,"-1",40
"48",2.759,2.561,"10506",1,500,"1",40
"49",0.343,0.256,"10506",1,500,"-1",39
"50",1.349,0.384,"10506",1,500,"1",39
"51",-3.154,2.485,"10506",1,500,"-1",38
"52",2.705,2.041,"10506",1,500,"1",38
"53",-6.276,2.115,"10506",1,500,"-1",37
"54",1.373,2.296,"10506",1,500,"1",37
"55",-1.546,0.618,"10506",1,500,"-1",36
