"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.28,1.008,"10995",1,20,"-1"
"2",0.538,2.617,"10995",1,20,"1"
"3",-0.148,1.006,"10995",2,20,"-1"
"4",0.836,2.854,"10995",2,20,"1"
"5",-0.526,1.236,"10995",3,20,"-1"
"6",2.537,1.448,"10995",3,20,"1"
"7",-0.362,1.048,"10995",4,20,"-1"
"8",1.443,2.342,"10995",4,20,"1"
"9",0.102,0.811,"10995",5,20,"-1"
"10",0.142,2.15,"10995",5,20,"1"
