"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.239,1.134,"11374",1,20,"-1"
"2",0.664,3.056,"11374",1,20,"1"
"3",-0.414,1.088,"11374",2,20,"-1"
"4",0.83,3.121,"11374",2,20,"1"
"5",-1.076,1.259,"11374",3,20,"-1"
"6",1.351,1.083,"11374",3,20,"1"
"7",0.192,0.983,"11374",4,20,"-1"
"8",0.849,2.928,"11374",4,20,"1"
