"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.935194620932652,0.0648053790673478,0.0998988875246437,0.900101112475356,"10640",1,20,"sign"
"2",0.803675048355899,0.196324951644101,0.164283787429188,0.835716212570812,"10640",1,20,"gaussian"
"3",0.937916320805212,0.062083679194788,0.102506529901342,0.897493470098658,"10640",2,20,"sign"
"4",0.803782505910166,0.196217494089835,0.178879310344828,0.821120689655172,"10640",2,20,"gaussian"
"5",0.927259834758751,0.0727401652412487,0.0925018232869776,0.907498176713022,"10640",3,20,"sign"
"6",0.794561933534743,0.205438066465257,0.228956228956229,0.771043771043771,"10640",3,20,"gaussian"
"7",0.903545671516424,0.0964543284835755,0.117848705450868,0.882151294549132,"10640",4,20,"sign"
"8",0.793859649122807,0.206140350877193,0.220657276995305,0.779342723004695,"10640",4,20,"gaussian"
"9",0.879818575904764,0.120181424095236,0.0817909197383528,0.918209080261647,"10640",5,20,"sign"
"10",0.780590717299578,0.219409282700422,0.191881918819188,0.808118081180812,"10640",5,20,"gaussian"
"11",0.936012566854676,0.0639874331453244,0.0799247800974467,0.920075219902553,"10640",6,20,"sign"
"12",0.78714859437751,0.21285140562249,0.237668161434978,0.762331838565022,"10640",6,20,"gaussian"
