"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.133,1.107,"10461",1,20,"-1"
"2",0.241,3.234,"10461",1,20,"1"
"3",-1.246,1.131,"10461",2,20,"-1"
"4",1.051,1.018,"10461",2,20,"1"
