"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.186,3.63,"11415",1,500,"-1",79
"2",-0.121,1.21,"11415",1,500,"1",79
"3",-3.289,1.271,"11415",1,500,"-1",78
"4",2.273,2.299,"11415",1,500,"1",78
"5",-9.241,1.794,"11415",1,500,"-1",77
"6",1.743,3.952,"11415",1,500,"1",77
"7",0.333,0.996,"11415",1,500,"-1",76
"8",4.412,1.335,"11415",1,500,"1",76
"9",-8.465,5.773,"11415",1,500,"-1",75
"10",13.1,3.715,"11415",1,500,"1",75
"11",-1.631,1.283,"11415",1,500,"-1",74
"12",2.907,3.787,"11415",1,500,"1",74
"13",-5.901,2.611,"11415",1,500,"-1",73
"14",2.445,3.362,"11415",1,500,"1",73
"15",-1.561,3.056,"11415",1,500,"-1",72
"16",5.55,1.794,"11415",1,500,"1",72
"17",-0.643,1.934,"11415",1,500,"-1",70
"18",3.477,1.201,"11415",1,500,"1",70
"19",-2.134,2.548,"11415",1,500,"-1",69
"20",7.184,3.046,"11415",1,500,"1",69
"21",1.594,2.302,"11415",1,500,"-1",68
"22",8.484,1.183,"11415",1,500,"1",68
"23",-0.295,0.269,"11415",1,500,"-1",67
"24",1.004,0.472,"11415",1,500,"1",67
"25",-6.116,1.449,"11415",1,500,"-1",66
"26",-0.428,2.316,"11415",1,500,"1",66
"27",-2.087,4.723,"11415",1,500,"-1",65
"28",-0.035,1.508,"11415",1,500,"1",65
"29",-5.261,2.099,"11415",1,500,"-1",64
"30",2.135,3.169,"11415",1,500,"1",64
"31",-0.514,1.992,"11415",1,500,"-1",63
"32",5.537,1.48,"11415",1,500,"1",63
"33",-3.533,0.885,"11415",1,500,"-1",62
"34",0.964,1.635,"11415",1,500,"1",62
"35",-1.844,2.407,"11415",1,500,"-1",61
"36",5.821,1.813,"11415",1,500,"1",61
"37",-1.113,0.769,"11415",1,500,"-1",60
"38",1.181,0.689,"11415",1,500,"1",60
"39",-6.401,0.999,"11415",1,500,"-1",59
"40",1.683,3.089,"11415",1,500,"1",59
"41",-11.428,1.14,"11415",1,500,"-1",58
"42",-2.233,4.089,"11415",1,500,"1",58
"43",-1.061,1.994,"11415",1,500,"-1",56
"44",7.762,2.104,"11415",1,500,"1",56
"45",-2.964,1.792,"11415",1,500,"-1",55
