"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.921952448880662,0.0780475511193379,0.0934957008298984,0.906504299170102,"10381",1,20,"sign"
"2",0.791375291375291,0.208624708624709,0.179628700451581,0.820371299548419,"10381",1,20,"gaussian"
"3",0.930219077895594,0.0697809221044054,0.131310834027513,0.868689165972487,"10381",2,20,"sign"
"4",0.797953964194373,0.202046035805627,0.195488721804511,0.804511278195489,"10381",2,20,"gaussian"
"5",0.919821891261415,0.0801781087385849,0.108287104534776,0.891712895465224,"10381",3,20,"sign"
"6",0.81505376344086,0.18494623655914,0.197247706422018,0.802752293577982,"10381",3,20,"gaussian"
"7",0.922119049923583,0.0778809500764175,0.109331649144233,0.890668350855767,"10381",4,20,"sign"
"8",0.76158940397351,0.23841059602649,0.153846153846154,0.846153846153846,"10381",4,20,"gaussian"
"9",0.915245961967937,0.0847540380320633,0.167186855286478,0.832813144713522,"10381",5,20,"sign"
"10",0.784403669724771,0.215596330275229,0.238578680203046,0.761421319796954,"10381",5,20,"gaussian"
"11",0.889771410455911,0.110228589544089,0.138820420355087,0.861179579644913,"10381",6,20,"sign"
"12",0.80225988700565,0.19774011299435,0.231788079470199,0.768211920529801,"10381",6,20,"gaussian"
"13",0.93035188705884,0.0696481129411603,0.188948097293633,0.811051902706367,"10381",7,20,"sign"
"14",0.748344370860927,0.251655629139073,0.198952879581152,0.801047120418848,"10381",7,20,"gaussian"
"15",0.932480674490669,0.0675193255093315,0.109663152750965,0.890336847249035,"10381",8,20,"sign"
"16",0.783783783783784,0.216216216216216,0.198347107438017,0.801652892561983,"10381",8,20,"gaussian"
