"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.875,1.458,"9469",1,500,"-1",61
"2",4.584,1.746,"9469",1,500,"1",61
"3",-2.738,1.435,"9469",1,500,"-1",60
"4",3.102,1.932,"9469",1,500,"1",60
"5",-3.572,3.121,"9469",1,500,"-1",59
"6",3.469,3.149,"9469",1,500,"1",59
"7",-3.761,1.084,"9469",1,500,"-1",58
"8",-0.141,1.025,"9469",1,500,"1",58
"9",0.32,8.902,"9469",1,500,"-1",57
"10",0.655,2.529,"9469",1,500,"1",57
"11",-0.463,2.113,"9469",1,500,"-1",56
"12",5.248,0.898,"9469",1,500,"1",56
"13",1.455,1.006,"9469",1,500,"-1",55
"14",4.837,1.072,"9469",1,500,"1",55
"15",-1.378,1.196,"9469",1,500,"-1",54
"16",3.07,1.35,"9469",1,500,"1",54
"17",-2.39,1.238,"9469",1,500,"-1",53
"18",1.517,0.887,"9469",1,500,"1",53
"19",-2.53,1.23,"9469",1,500,"-1",52
"20",0.522,0.958,"9469",1,500,"1",52
"21",-2.576,1.166,"9469",1,500,"-1",51
"22",0.613,0.749,"9469",1,500,"1",51
"23",-5.281,2.391,"9469",1,500,"-1",50
"24",1.5,2.046,"9469",1,500,"1",50
"25",-3.093,2.749,"9469",1,500,"-1",49
"26",4.233,1.438,"9469",1,500,"1",49
"27",-1.766,2.554,"9469",1,500,"-1",48
"28",4.304,1.596,"9469",1,500,"1",48
"29",-4.995,1.748,"9469",1,500,"-1",46
"30",0.834,1.516,"9469",1,500,"1",46
"31",-0.957,0.584,"9469",1,500,"-1",45
"32",0.352,0.681,"9469",1,500,"1",45
"33",-4.566,1.054,"9469",1,500,"-1",44
"34",-1.737,1.05,"9469",1,500,"1",44
"35",-4.415,1.872,"9469",1,500,"-1",43
"36",3.469,2.895,"9469",1,500,"1",43
"37",-1.51,0.5,"9469",1,500,"-1",42
"38",0.926,1.052,"9469",1,500,"1",42
"39",-2.69,3.759,"9469",1,500,"-1",41
"40",5.961,2.593,"9469",1,500,"1",41
"41",-0.008,0.228,"9469",1,500,"-1",40
"42",2.325,1.081,"9469",1,500,"1",40
"43",-0.694,1.047,"9469",1,500,"-1",39
"44",1.815,0.759,"9469",1,500,"1",39
"45",-0.895,1.636,"9469",1,500,"-1",38
"46",2.449,1.339,"9469",1,500,"1",38
"47",-3.499,1.362,"9469",1,500,"-1",37
"48",1.877,2.253,"9469",1,500,"1",37
"49",-6.937,2.411,"9469",1,500,"-1",36
"50",2.8,3.643,"9469",1,500,"1",36
"51",-3.917,2.185,"9469",1,500,"-1",35
"52",0.977,1.198,"9469",1,500,"1",35
"53",-2.517,2.296,"9469",1,500,"-1",34
"54",4.201,2.285,"9469",1,500,"1",34
"55",-7.015,1.866,"9469",1,500,"-1",33
"56",-0.585,2.176,"9469",1,500,"1",33
"57",-0.92,1.224,"9469",1,500,"-1",32
"58",1.941,1.145,"9469",1,500,"1",32
"59",-5.749,1.746,"9469",1,500,"-1",31
"60",1.368,2.547,"9469",1,500,"1",31
"61",1.845,1.319,"9469",1,500,"-1",30
"62",5.808,1.232,"9469",1,500,"1",30
"63",-6.406,1.833,"9469",1,500,"-1",29
"64",0.368,2.246,"9469",1,500,"1",29
"65",-3.615,4.047,"9469",1,500,"-1",28
"66",7.19,2.164,"9469",1,500,"1",28
"67",0.498,2.203,"9469",1,500,"-1",27
"68",8.399,2.256,"9469",1,500,"1",27
"69",-3.887,0.893,"9469",1,500,"-1",26
"70",0.224,1.467,"9469",1,500,"1",26
"71",-4.551,7.607,"9469",1,500,"-1",25
"72",0.017,1.19,"9469",1,500,"1",25
"73",-1.003,2.428,"9469",1,500,"-1",24
"74",3.788,1.508,"9469",1,500,"1",24
"75",-7.548,4.12,"9469",1,500,"-1",23
"76",0.774,2.552,"9469",1,500,"1",23
"77",-1.454,1.922,"9469",1,500,"-1",22
"78",2.192,1.364,"9469",1,500,"1",22
"79",-0.825,5.523,"9469",1,500,"-1",21
"80",-0.294,1.288,"9469",1,500,"1",21
"81",-6.682,1.135,"9469",1,500,"-1",20
"82",-1.726,1.814,"9469",1,500,"1",20
"83",-1.866,1.654,"9469",1,500,"-1",19
"84",4.275,1.136,"9469",1,500,"1",19
"85",-0.697,1.76,"9469",1,500,"-1",18
"86",4.96,0.745,"9469",1,500,"1",18
"87",-4.33,1.831,"9469",1,500,"-1",17
"88",2.1,2.541,"9469",1,500,"1",17
"89",-2.457,2.363,"9469",1,500,"-1",16
"90",4.378,1.797,"9469",1,500,"1",16
"91",-6.268,2.948,"9469",1,500,"-1",15
"92",1.6,3.621,"9469",1,500,"1",15
"93",0.471,0.667,"9469",1,500,"-1",14
"94",0.707,0,"9469",1,500,"1",14
"95",-2.272,1.487,"9469",1,500,"-1",13
"96",3.243,0.281,"9469",1,500,"1",13
"97",-6.606,5.026,"9469",1,500,"-1",12
"98",5.465,4.385,"9469",1,500,"1",12
"99",-3.555,1.247,"9469",1,500,"-1",11
"100",0.719,1.924,"9469",1,500,"1",11
"101",-3.151,2.317,"9469",1,500,"-1",10
"102",3.455,2.109,"9469",1,500,"1",10
"103",-2.824,2.983,"9469",1,500,"-1",9
"104",4.219,0.943,"9469",1,500,"1",9
"105",-2.868,4.348,"9469",1,500,"-1",8
"106",12.071,1.87,"9469",1,500,"1",8
"107",-4.103,3.065,"9469",1,500,"-1",7
"108",3.962,2.032,"9469",1,500,"1",7
"109",0.198,0.399,"9469",1,500,"-1",6
"110",3.883,1.504,"9469",1,500,"1",6
