"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.346,1.095,"10672",1,20,"-1"
"2",0.482,3.108,"10672",1,20,"1"
"3",-0.52,0.941,"10672",2,20,"-1"
"4",1.655,1.678,"10672",2,20,"1"
