"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.171,0.999,"9465",1,20,"-1"
"2",0.346,2.889,"9465",1,20,"1"
"3",-0.852,2.908,"9465",2,20,"-1"
"4",0.03,1.167,"9465",2,20,"1"
"5",-0.536,2.74,"9465",3,20,"-1"
"6",0.463,1.02,"9465",3,20,"1"
"7",-0.438,1.041,"9465",4,20,"-1"
"8",1.582,2.043,"9465",4,20,"1"
"9",0.1,0.736,"9465",5,20,"-1"
"10",0.214,2.069,"9465",5,20,"1"
"11",-0.119,0.759,"9465",6,20,"-1"
"12",0.427,2.329,"9465",6,20,"1"
