"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.419,1.452,"11326",1,500,"-1",64
"2",1.578,1.56,"11326",1,500,"1",64
"3",-4.605,0.884,"11326",1,500,"-1",63
"4",0.522,1.779,"11326",1,500,"1",63
"5",-1.407,2.749,"11326",1,500,"-1",62
"6",6.433,1.564,"11326",1,500,"1",62
"7",-1.927,2.03,"11326",1,500,"-1",61
"8",1.968,6.584,"11326",1,500,"1",61
"9",-0.337,3.357,"11326",1,500,"-1",60
"10",8.172,1.751,"11326",1,500,"1",60
"11",-5.897,1.927,"11326",1,500,"-1",59
"12",2.251,3.544,"11326",1,500,"1",59
"13",-10.612,1.865,"11326",1,500,"-1",58
"14",2.16,5.638,"11326",1,500,"1",58
"15",-5.024,1.435,"11326",1,500,"-1",57
"16",1.462,2.204,"11326",1,500,"1",57
"17",4.995,4.002,"11326",1,500,"-1",56
"18",18.224,3.042,"11326",1,500,"1",56
"19",-6.54,1.316,"11326",1,500,"-1",55
"20",1.708,2.228,"11326",1,500,"1",55
"21",1.128,1.91,"11326",1,500,"-1",54
"22",4.908,0.822,"11326",1,500,"1",54
"23",-3.303,1.715,"11326",1,500,"-1",53
"24",1.271,2.119,"11326",1,500,"1",53
"25",-1.672,0.287,"11326",1,500,"-1",52
"26",-0.21,0.338,"11326",1,500,"1",52
"27",-5.188,2.224,"11326",1,500,"-1",51
"28",1.541,2.194,"11326",1,500,"1",51
"29",-1.832,0.747,"11326",1,500,"-1",50
"30",0.41,1.766,"11326",1,500,"1",50
"31",-4.197,0.74,"11326",1,500,"-1",49
"32",-0.815,1.999,"11326",1,500,"1",49
"33",-2.001,1.936,"11326",1,500,"-1",48
"34",2.87,1.232,"11326",1,500,"1",48
"35",-4.909,3.07,"11326",1,500,"-1",47
"36",3.496,2.59,"11326",1,500,"1",47
"37",-10.192,5.651,"11326",1,500,"-1",46
"38",-1.084,1.953,"11326",1,500,"1",46
"39",-0.131,2.633,"11326",1,500,"-1",45
"40",6.094,1.599,"11326",1,500,"1",45
"41",-0.998,1.259,"11326",1,500,"-1",44
"42",0.539,3.61,"11326",1,500,"1",44
"43",-4.515,4.72,"11326",1,500,"-1",43
"44",-0.495,1.963,"11326",1,500,"1",43
"45",-4.045,0.978,"11326",1,500,"-1",42
"46",0.73,1.463,"11326",1,500,"1",42
"47",-0.476,1.954,"11326",1,500,"-1",41
"48",4.705,0.818,"11326",1,500,"1",41
"49",-2.149,1.977,"11326",1,500,"-1",40
"50",2.787,1.59,"11326",1,500,"1",40
"51",0.137,1.904,"11326",1,500,"-1",39
"52",4.454,1.422,"11326",1,500,"1",39
"53",-3.234,4.157,"11326",1,500,"-1",38
"54",-0.999,0.856,"11326",1,500,"1",38
"55",1.093,3.904,"11326",1,500,"-1",37
"56",11.816,1.466,"11326",1,500,"1",37
"57",-1.171,0.719,"11326",1,500,"-1",36
"58",0.564,0.468,"11326",1,500,"1",36
"59",-4.537,3.38,"11326",1,500,"-1",35
"60",2.922,2.069,"11326",1,500,"1",35
"61",-2.607,1.814,"11326",1,500,"-1",34
"62",3.123,2.157,"11326",1,500,"1",34
"63",-0.298,2.689,"11326",1,500,"-1",33
"64",6.846,1.54,"11326",1,500,"1",33
"65",-7.696,0.984,"11326",1,500,"-1",32
"66",-1.692,2.651,"11326",1,500,"1",32
"67",-0.104,2.65,"11326",1,500,"-1",31
"68",5.876,1.084,"11326",1,500,"1",31
"69",-5.035,1.103,"11326",1,500,"-1",30
"70",2.356,1.46,"11326",1,500,"1",30
"71",-2.899,1.158,"11326",1,500,"-1",29
"72",-0.256,0.753,"11326",1,500,"1",29
"73",-4.681,2.076,"11326",1,500,"-1",28
"74",1.507,2.376,"11326",1,500,"1",28
"75",-1.78,2.149,"11326",1,500,"-1",27
"76",3.783,2.452,"11326",1,500,"1",27
"77",-2.92,0.99,"11326",1,500,"-1",26
"78",1.866,2.659,"11326",1,500,"1",26
"79",-1.873,0.986,"11326",1,500,"-1",25
"80",2.432,1.687,"11326",1,500,"1",25
"81",-1.71,0.721,"11326",1,500,"-1",24
"82",-0.109,0.639,"11326",1,500,"1",24
"83",-2.631,1.311,"11326",1,500,"-1",23
"84",1.78,2.037,"11326",1,500,"1",23
"85",-1.294,2.145,"11326",1,500,"-1",22
"86",4.387,1.517,"11326",1,500,"1",22
"87",-7.735,2.536,"11326",1,500,"-1",21
"88",0.75,1.884,"11326",1,500,"1",21
"89",-1.88,1.649,"11326",1,500,"-1",20
"90",2.409,1.137,"11326",1,500,"1",20
"91",-5.276,2.187,"11326",1,500,"-1",19
"92",1.482,1.962,"11326",1,500,"1",19
"93",-2.17,4.561,"11326",1,500,"-1",18
"94",9.275,1.376,"11326",1,500,"1",18
"95",-1.201,1.987,"11326",1,500,"-1",17
"96",4.691,1.795,"11326",1,500,"1",17
"97",-5.159,1.704,"11326",1,500,"-1",16
"98",-0.473,1.498,"11326",1,500,"1",16
"99",-2.368,1.649,"11326",1,500,"-1",15
"100",2.219,1.785,"11326",1,500,"1",15
"101",-3.768,5.928,"11326",1,500,"-1",14
"102",11.394,5.455,"11326",1,500,"1",14
"103",-2.271,3.06,"11326",1,500,"-1",13
"104",6.571,2.397,"11326",1,500,"1",13
"105",-3.534,3.383,"11326",1,500,"-1",12
"106",4.491,3.414,"11326",1,500,"1",12
"107",-0.99,0.637,"11326",1,500,"-1",11
"108",0.596,0.59,"11326",1,500,"1",11
"109",-1.932,2.086,"11326",1,500,"-1",10
"110",4.065,2.057,"11326",1,500,"1",10
"111",-0.963,1.845,"11326",1,500,"-1",9
"112",3.343,1.607,"11326",1,500,"1",9
"113",-1.232,0.649,"11326",1,500,"-1",8
"114",0.257,0.479,"11326",1,500,"1",8
"115",-6.808,1.882,"11326",1,500,"-1",7
"116",0.052,3.262,"11326",1,500,"1",7
"117",-3.92,3.372,"11326",1,500,"-1",6
"118",3.492,2.551,"11326",1,500,"1",6
"119",-3.88,1.443,"11326",1,500,"-1",5
"120",0.198,1.491,"11326",1,500,"1",5
"121",1.569,1.474,"11326",1,500,"-1",4
"122",4.924,0.821,"11326",1,500,"1",4
"123",-4.102,2.43,"11326",1,500,"-1",3
"124",4.44,3.318,"11326",1,500,"1",3
"125",-1.88,1.649,"11326",1,500,"-1",2
"126",2.409,1.137,"11326",1,500,"1",2
"127",-1.51,3.764,"11326",1,500,"-1",1
"128",7.195,2.24,"11326",1,500,"1",1
