"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.910784882054092,0.0892151179459083,0.10449064455636,0.89550935544364,"11445",1,20,"sign"
"2",0.790130459444129,0.209869540555871,0.18257874015748,0.81742125984252,"11445",1,20,"gaussian"
"3",0.90818587085158,0.0918141291484199,0.130189488911066,0.869810511088934,"11445",2,20,"sign"
"4",0.772839506172839,0.22716049382716,0.215277777777778,0.784722222222222,"11445",2,20,"gaussian"
"5",0.904668934754988,0.0953310652450123,0.143648176838416,0.856351823161584,"11445",3,20,"sign"
"6",0.75,0.25,0.175925925925926,0.824074074074074,"11445",3,20,"gaussian"
"7",0.958367624381511,0.0416323756184892,0.127680059423202,0.872319940576798,"11445",4,20,"sign"
"8",0.795580110497238,0.204419889502762,0.167400881057269,0.832599118942731,"11445",4,20,"gaussian"
"9",0.929981114326813,0.0700188856731867,0.124588944026595,0.875411055973405,"11445",5,20,"sign"
"10",0.753424657534247,0.246575342465753,0.191489361702128,0.808510638297872,"11445",5,20,"gaussian"
