"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.622,1.109,"10620",1,20,"-1"
"2",1.236,2.648,"10620",1,20,"1"
"3",-0.157,1.084,"10620",2,20,"-1"
"4",0.26,3.103,"10620",2,20,"1"
"5",-0.222,0.95,"10620",3,20,"-1"
"6",2.235,0.611,"10620",3,20,"1"
"7",2.054,2.014,"10620",4,20,"-1"
"8",0.101,0.98,"10620",4,20,"1"
"9",-0.262,0.424,"10620",5,20,"-1"
"10",0.279,1.43,"10620",5,20,"1"
