"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.917820901733704,0.082179098266296,0.10036204684946,0.89963795315054,"10997",1,20,"sign"
"2",0.80517082179132,0.19482917820868,0.172441907867917,0.827558092132083,"10997",1,20,"gaussian"
"3",0.849761155315381,0.150238844684619,0.039168446207039,0.960831553792961,"10997",2,20,"sign"
"4",0.763052208835341,0.236947791164659,0.164804469273743,0.835195530726257,"10997",2,20,"gaussian"
"5",0.891087359407422,0.108912640592578,0.0888241618106416,0.911175838189358,"10997",3,20,"sign"
"6",0.772893772893773,0.227106227106227,0.217543859649123,0.782456140350877,"10997",3,20,"gaussian"
"7",0.884351299170343,0.115648700829657,0.099856544096812,0.900143455903188,"10997",4,20,"sign"
"8",0.788461538461538,0.211538461538462,0.184873949579832,0.815126050420168,"10997",4,20,"gaussian"
"9",0.904758467092253,0.0952415329077467,0.121321928232316,0.878678071767684,"10997",5,20,"sign"
"10",0.810810810810811,0.189189189189189,0.235294117647059,0.764705882352941,"10997",5,20,"gaussian"
"11",0.859396128996455,0.140603871003545,0.0321420655261764,0.967857934473824,"10997",6,20,"sign"
"12",0.792682926829268,0.207317073170732,0.195402298850575,0.804597701149425,"10997",6,20,"gaussian"
"13",0.798687525085232,0.201312474914768,0.0898350957109606,0.910164904289039,"10997",7,20,"sign"
"14",0.832214765100671,0.167785234899329,0.255102040816327,0.744897959183674,"10997",7,20,"gaussian"
