"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.137,1.324,"11279",1,20,"-1"
"2",-0.465,3.585,"11279",1,20,"1"
"3",-0.135,2.736,"11279",2,20,"-1"
"4",-0.146,1.03,"11279",2,20,"1"
"5",-0.292,0.958,"11279",3,20,"-1"
"6",1.007,2.456,"11279",3,20,"1"
"7",-0.808,1.172,"11279",4,20,"-1"
"8",2.062,1.167,"11279",4,20,"1"
"9",-0.561,2.932,"11279",5,20,"-1"
"10",0.167,0.931,"11279",5,20,"1"
"11",-1.438,0.946,"11279",6,20,"-1"
"12",0.567,0.956,"11279",6,20,"1"
