"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.916,1.69,"10894",1,500,"-1",44
"2",1.266,2.592,"10894",1,500,"1",44
"3",-4.216,1.322,"10894",1,500,"-1",43
"4",0.591,2.078,"10894",1,500,"1",43
"5",-3.912,1.908,"10894",1,500,"-1",42
"6",2.254,2.125,"10894",1,500,"1",42
"7",-3.836,6.378,"10894",1,500,"-1",41
"8",0.817,1.993,"10894",1,500,"1",41
"9",-0.521,1.309,"10894",1,500,"-1",40
"10",2.493,0.186,"10894",1,500,"1",40
"11",-2.819,3.138,"10894",1,500,"-1",39
"12",6.74,1.888,"10894",1,500,"1",39
"13",-2.859,4.244,"10894",1,500,"-1",38
"14",8.852,4.188,"10894",1,500,"1",38
"15",1.251,0.687,"10894",1,500,"-1",37
"16",4.398,0.97,"10894",1,500,"1",37
"17",-1.741,2.84,"10894",1,500,"-1",36
"18",6.808,2.093,"10894",1,500,"1",36
"19",-3.771,3.776,"10894",1,500,"-1",35
"20",5.369,2.475,"10894",1,500,"1",35
"21",-5.152,2.01,"10894",1,500,"-1",34
"22",2.549,3.148,"10894",1,500,"1",34
"23",-3.734,2.222,"10894",1,500,"-1",33
"24",2.441,1.81,"10894",1,500,"1",33
"25",-2.278,1.179,"10894",1,500,"-1",32
"26",1.276,1.081,"10894",1,500,"1",32
"27",-0.171,3.765,"10894",1,500,"-1",31
"28",7.531,1.1,"10894",1,500,"1",31
"29",-10.94,1.252,"10894",1,500,"-1",30
"30",0.462,4.859,"10894",1,500,"1",30
"31",-4.958,1.044,"10894",1,500,"-1",29
"32",0.25,1.151,"10894",1,500,"1",29
"33",-1.284,0.521,"10894",1,500,"-1",28
"34",-0.19,0.643,"10894",1,500,"1",28
"35",-3.057,1.941,"10894",1,500,"-1",27
"36",3.619,2.303,"10894",1,500,"1",27
"37",-7.292,1.586,"10894",1,500,"-1",26
"38",-0.519,2.551,"10894",1,500,"1",26
"39",-4.329,1.56,"10894",1,500,"-1",25
"40",0.756,1.281,"10894",1,500,"1",25
"41",-2.058,2.368,"10894",1,500,"-1",24
"42",-1.015,7.566,"10894",1,500,"1",24
"43",-3.3,1.106,"10894",1,500,"-1",23
"44",0.547,0.851,"10894",1,500,"1",23
"45",-1.459,3.644,"10894",1,500,"-1",22
"46",7.214,2.135,"10894",1,500,"1",22
"47",-0.778,1.75,"10894",1,500,"-1",21
"48",2.762,1.02,"10894",1,500,"1",21
"49",0.462,1.757,"10894",1,500,"-1",20
"50",4.431,0.835,"10894",1,500,"1",20
"51",-1.145,1.547,"10894",1,500,"-1",19
"52",2.713,3.92,"10894",1,500,"1",19
"53",-0.259,1.01,"10894",1,500,"-1",18
"54",2.275,3.379,"10894",1,500,"1",18
"55",-1.727,2.122,"10894",1,500,"-1",17
"56",4.496,2.177,"10894",1,500,"1",17
"57",-3.091,1.93,"10894",1,500,"-1",16
"58",2.753,1.632,"10894",1,500,"1",16
"59",-0.123,1.941,"10894",1,500,"-1",15
"60",6.367,1.585,"10894",1,500,"1",15
"61",-4.987,2.101,"10894",1,500,"-1",14
"62",1.917,2.618,"10894",1,500,"1",14
"63",-6.695,2.022,"10894",1,500,"-1",13
"64",0.749,3.073,"10894",1,500,"1",13
"65",-3.236,2.284,"10894",1,500,"-1",12
"66",3.149,2.051,"10894",1,500,"1",12
"67",-3.327,2.345,"10894",1,500,"-1",11
"68",2.663,1.439,"10894",1,500,"1",11
"69",-6.376,1.136,"10894",1,500,"-1",10
"70",0.424,2.884,"10894",1,500,"1",10
"71",-0.761,3.086,"10894",1,500,"-1",9
"72",6.354,2.3,"10894",1,500,"1",9
"73",-3.916,0.979,"10894",1,500,"-1",8
"74",-0.866,0.828,"10894",1,500,"1",8
"75",-4.259,1.529,"10894",1,500,"-1",7
"76",3.156,1.627,"10894",1,500,"1",7
"77",0.728,1.951,"10894",1,500,"-1",6
"78",1.861,0.757,"10894",1,500,"1",6
"79",-3.648,3.405,"10894",1,500,"-1",5
"80",3.615,1.981,"10894",1,500,"1",5
"81",1.122,0.688,"10894",1,500,"-1",4
"82",2.748,4.355,"10894",1,500,"1",4
"83",-0.896,2.266,"10894",1,500,"-1",3
"84",6.051,2.011,"10894",1,500,"1",3
"85",-2.441,4.995,"10894",1,500,"-1",2
"86",-1.506,1.182,"10894",1,500,"1",2
"87",-0.759,1.535,"10894",1,500,"-1",1
"88",2.899,1.027,"10894",1,500,"1",1
