"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.935,1.07,"9546",1,20,"-1"
"2",1.464,1.136,"9546",1,20,"1"
"3",0.072,0.99,"9546",2,20,"-1"
"4",1.095,2.324,"9546",2,20,"1"
