"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.259,2.683,"10904",1,500,"-1",105
"2",4.482,2.917,"10904",1,500,"1",105
"3",-1.536,1.798,"10904",1,500,"-1",104
"4",2.587,1.546,"10904",1,500,"1",104
"5",0.147,0.53,"10904",1,500,"-1",103
"6",1.995,0.929,"10904",1,500,"1",103
"7",-2.412,2.937,"10904",1,500,"-1",102
"8",5.81,2.724,"10904",1,500,"1",102
"9",-1.414,4.644,"10904",1,500,"-1",101
"10",8.226,0.673,"10904",1,500,"1",101
"11",-3.203,1.346,"10904",1,500,"-1",100
"12",1.056,1.859,"10904",1,500,"1",100
"13",-0.665,2.094,"10904",1,500,"-1",99
"14",3.216,1.198,"10904",1,500,"1",99
"15",-2.556,1.084,"10904",1,500,"-1",98
"16",2.985,1.868,"10904",1,500,"1",98
"17",-4.679,2.34,"10904",1,500,"-1",97
"18",5.259,3.47,"10904",1,500,"1",97
"19",-2.314,1.917,"10904",1,500,"-1",96
"20",2.744,1.729,"10904",1,500,"1",96
"21",-5.382,0.767,"10904",1,500,"-1",95
"22",-0.438,1.476,"10904",1,500,"1",95
"23",-2.568,1.03,"10904",1,500,"-1",94
"24",0.814,1.509,"10904",1,500,"1",94
"25",-1.532,3.158,"10904",1,500,"-1",93
"26",7.35,1.991,"10904",1,500,"1",93
"27",-2.066,1.862,"10904",1,500,"-1",92
"28",2.929,2.11,"10904",1,500,"1",92
"29",-1.658,2.67,"10904",1,500,"-1",91
"30",3.624,1.64,"10904",1,500,"1",91
"31",-2.395,5.199,"10904",1,500,"-1",90
"32",-1.198,1.542,"10904",1,500,"1",90
"33",-3.311,1.337,"10904",1,500,"-1",89
"34",1.935,2.014,"10904",1,500,"1",89
"35",-0.326,1.99,"10904",1,500,"-1",88
"36",3.39,0.994,"10904",1,500,"1",88
"37",-4.554,1.655,"10904",1,500,"-1",87
"38",0.676,1.831,"10904",1,500,"1",87
"39",-3.001,0.901,"10904",1,500,"-1",86
"40",0.825,0.769,"10904",1,500,"1",86
"41",-9.034,2.71,"10904",1,500,"-1",85
"42",2.412,3.827,"10904",1,500,"1",85
"43",-5.863,2.293,"10904",1,500,"-1",84
"44",1.499,2.711,"10904",1,500,"1",84
"45",-4.508,5.214,"10904",1,500,"-1",83
"46",1.173,2.084,"10904",1,500,"1",83
"47",-2.655,0.862,"10904",1,500,"-1",82
"48",0.288,1.204,"10904",1,500,"1",82
"49",-1.195,1.271,"10904",1,500,"-1",81
"50",2.593,1.787,"10904",1,500,"1",81
"51",-4.634,0.732,"10904",1,500,"-1",80
