"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.926803632058999,0.0731963679410013,0.111467463746079,0.888532536253921,"10938",1,20,"sign"
"2",0.803285420944559,0.196714579055441,0.188360204482894,0.811639795517106,"10938",1,20,"gaussian"
"3",0.899584890558745,0.100415109441255,0.0945250832389752,0.905474916761025,"10938",2,20,"sign"
"4",0.806324110671937,0.193675889328063,0.190909090909091,0.809090909090909,"10938",2,20,"gaussian"
"5",0.954342844380825,0.0456571556191748,0.110165281675951,0.889834718324049,"10938",3,20,"sign"
"6",0.789915966386555,0.210084033613445,0.166666666666667,0.833333333333333,"10938",3,20,"gaussian"
"7",0.862735621949323,0.137264378050677,0.0688466426407121,0.931153357359288,"10938",4,20,"sign"
"8",0.823809523809524,0.176190476190476,0.191489361702128,0.808510638297872,"10938",4,20,"gaussian"
"9",0.880005694975525,0.119994305024475,0.106578466219375,0.893421533780625,"10938",5,20,"sign"
"10",0.776223776223776,0.223776223776224,0.202614379084967,0.797385620915033,"10938",5,20,"gaussian"
"11",0.874539989216749,0.125460010783251,0.0997604769872871,0.900239523012713,"10938",6,20,"sign"
"12",0.804347826086957,0.195652173913043,0.131034482758621,0.868965517241379,"10938",6,20,"gaussian"
