"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.538,0.839,"11364",1,20,"-1"
"2",0.434,2.125,"11364",1,20,"1"
"3",-0.569,0.943,"11364",2,20,"-1"
"4",1.437,1.007,"11364",2,20,"1"
"5",-0.618,1.049,"11364",3,20,"-1"
"6",1.788,0.821,"11364",3,20,"1"
