"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.188,1.631,"10872",1,500,"-1",26
"2",2.527,1.43,"10872",1,500,"1",26
"3",-1.908,1.209,"10872",1,500,"-1",25
"4",1.205,1.193,"10872",1,500,"1",25
"5",-2.337,1.846,"10872",1,500,"-1",24
"6",4.364,2.796,"10872",1,500,"1",24
"7",-6.348,2.195,"10872",1,500,"-1",23
"8",1.073,3.171,"10872",1,500,"1",23
"9",-2.802,2.272,"10872",1,500,"-1",22
"10",2.555,1.877,"10872",1,500,"1",22
"11",-1.355,2.679,"10872",1,500,"-1",21
"12",5.632,1.486,"10872",1,500,"1",21
"13",-1.15,2.527,"10872",1,500,"-1",20
"14",6.483,1.69,"10872",1,500,"1",20
"15",-3.741,2.072,"10872",1,500,"-1",19
"16",3.731,2.42,"10872",1,500,"1",19
"17",-5.76,2.844,"10872",1,500,"-1",17
"18",3.473,3.409,"10872",1,500,"1",17
"19",-2.628,1.641,"10872",1,500,"-1",16
"20",2.454,0.988,"10872",1,500,"1",16
"21",-1.626,2.425,"10872",1,500,"-1",15
"22",4.399,1.778,"10872",1,500,"1",15
"23",-0.369,2.38,"10872",1,500,"-1",14
"24",1.501,0.624,"10872",1,500,"1",14
"25",-0.634,1.91,"10872",1,500,"-1",13
"26",5.557,2.153,"10872",1,500,"1",13
"27",-6.623,1.703,"10872",1,500,"-1",12
"28",-0.664,1.766,"10872",1,500,"1",12
"29",-1.528,5.682,"10872",1,500,"-1",11
"30",9.031,1.333,"10872",1,500,"1",11
"31",-0.877,2.116,"10872",1,500,"-1",10
"32",4.286,6.326,"10872",1,500,"1",10
"33",-1.298,0.768,"10872",1,500,"-1",9
"34",0.648,0.633,"10872",1,500,"1",9
"35",-2.722,1.377,"10872",1,500,"-1",8
"36",0.431,4.517,"10872",1,500,"1",8
"37",-3.004,1.172,"10872",1,500,"-1",7
"38",1.342,1.822,"10872",1,500,"1",7
"39",-9.578,1.237,"10872",1,500,"-1",6
"40",-3.648,1.971,"10872",1,500,"1",6
"41",0.445,1.976,"10872",1,500,"-1",5
"42",3.397,1.186,"10872",1,500,"1",5
"43",-3.33,3.58,"10872",1,500,"-1",4
"44",5.061,2.075,"10872",1,500,"1",4
"45",-10.601,3.528,"10872",1,500,"-1",3
"46",-1.921,1.648,"10872",1,500,"1",3
"47",0.856,2.101,"10872",1,500,"-1",2
"48",3.146,5.871,"10872",1,500,"1",2
"49",-2.374,0.999,"10872",1,500,"-1",1
"50",0.757,1.342,"10872",1,500,"1",1
