"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-9.625,1.723,"11105",1,500,"-1",74
"2",0.991,4.732,"11105",1,500,"1",74
"3",-3.09,3.079,"11105",1,500,"-1",72
"4",5.862,2.5,"11105",1,500,"1",72
"5",-4.278,2.803,"11105",1,500,"-1",71
"6",2.02,2.204,"11105",1,500,"1",71
"7",0.273,1.821,"11105",1,500,"-1",70
"8",5.051,1.842,"11105",1,500,"1",70
"9",-1.86,3.951,"11105",1,500,"-1",69
"10",0.71,1.05,"11105",1,500,"1",69
"11",-2.104,3.077,"11105",1,500,"-1",68
"12",5.485,2.505,"11105",1,500,"1",68
"13",-10.571,3.034,"11105",1,500,"-1",67
"14",-0.699,2.675,"11105",1,500,"1",67
"15",-0.667,0.16,"11105",1,500,"-1",66
"16",-0.181,0.139,"11105",1,500,"1",66
"17",-2.21,3.828,"11105",1,500,"-1",65
"18",6.174,1.57,"11105",1,500,"1",65
"19",-2.552,1.353,"11105",1,500,"-1",64
"20",2.238,1.297,"11105",1,500,"1",64
"21",-2.186,0.324,"11105",1,500,"-1",63
"22",-2.068,1.633,"11105",1,500,"1",63
"23",-1.318,2.348,"11105",1,500,"-1",62
"24",3.62,8.121,"11105",1,500,"1",62
"25",-0.918,2.536,"11105",1,500,"-1",61
"26",6.27,1.577,"11105",1,500,"1",61
"27",-3.053,2.024,"11105",1,500,"-1",60
"28",2.157,1.713,"11105",1,500,"1",60
"29",-4.411,1.527,"11105",1,500,"-1",59
"30",2.032,3.104,"11105",1,500,"1",59
"31",-1.67,1.121,"11105",1,500,"-1",58
"32",1.6,1.33,"11105",1,500,"1",58
"33",-3.2,3.373,"11105",1,500,"-1",57
"34",6.212,2.009,"11105",1,500,"1",57
"35",-2.431,1.582,"11105",1,500,"-1",56
"36",1.86,1.406,"11105",1,500,"1",56
"37",2.05,8.011,"11105",1,500,"-1",55
"38",2.067,8.007,"11105",1,500,"1",55
"39",-0.863,2.201,"11105",1,500,"-1",54
"40",5.373,1.66,"11105",1,500,"1",54
"41",-1.552,3.878,"11105",1,500,"-1",53
"42",8.435,2.396,"11105",1,500,"1",53
"43",-6.312,1.215,"11105",1,500,"-1",52
"44",-0.941,2.893,"11105",1,500,"1",52
"45",-4.586,3.159,"11105",1,500,"-1",51
"46",3.967,2.834,"11105",1,500,"1",51
"47",-0.479,1.025,"11105",1,500,"-1",50
"48",2.129,0.39,"11105",1,500,"1",50
"49",-1.539,1.612,"11105",1,500,"-1",49
"50",2.85,1.155,"11105",1,500,"1",49
"51",-2.114,1.692,"11105",1,500,"-1",48
"52",0.357,6.953,"11105",1,500,"1",48
"53",-3.83,1.285,"11105",1,500,"-1",47
"54",2.018,1.912,"11105",1,500,"1",47
"55",-6.345,2.762,"11105",1,500,"-1",46
"56",2.287,2.037,"11105",1,500,"1",46
"57",0.471,0.667,"11105",1,500,"-1",45
"58",0.707,0,"11105",1,500,"1",45
"59",-1.382,3.253,"11105",1,500,"-1",44
"60",9.127,2.39,"11105",1,500,"1",44
"61",-4.601,2.629,"11105",1,500,"-1",43
"62",2.906,2.876,"11105",1,500,"1",43
"63",-3.882,1.832,"11105",1,500,"-1",42
"64",2.072,2.811,"11105",1,500,"1",42
"65",-4.695,0.706,"11105",1,500,"-1",41
"66",0.987,2.804,"11105",1,500,"1",41
"67",-7.253,2.681,"11105",1,500,"-1",40
"68",2.1,2.945,"11105",1,500,"1",40
"69",-0.802,1.312,"11105",1,500,"-1",39
"70",2.884,0.779,"11105",1,500,"1",39
"71",-3.778,1.203,"11105",1,500,"-1",38
"72",-0.607,1.1,"11105",1,500,"1",38
"73",-1.443,1.787,"11105",1,500,"-1",37
"74",2.695,5.379,"11105",1,500,"1",37
"75",-3.577,1.635,"11105",1,500,"-1",36
"76",2.738,2.89,"11105",1,500,"1",36
"77",-11.119,2.169,"11105",1,500,"-1",35
"78",-1.088,4.017,"11105",1,500,"1",35
"79",1.228,1.778,"11105",1,500,"-1",34
"80",3.696,8.177,"11105",1,500,"1",34
"81",-0.132,0.331,"11105",1,500,"-1",33
"82",1.185,0.451,"11105",1,500,"1",33
"83",-1.621,1.878,"11105",1,500,"-1",32
"84",-0.101,5.998,"11105",1,500,"1",32
"85",-3.787,2.487,"11105",1,500,"-1",31
"86",3.866,4.26,"11105",1,500,"1",31
"87",-1.331,4.576,"11105",1,500,"-1",30
"88",-0.171,0.82,"11105",1,500,"1",30
"89",-2.691,3.491,"11105",1,500,"-1",29
"90",5.082,3.375,"11105",1,500,"1",29
"91",0.938,0.681,"11105",1,500,"-1",28
"92",3.225,0.764,"11105",1,500,"1",28
"93",-3.624,0.822,"11105",1,500,"-1",27
"94",-0.09,2.184,"11105",1,500,"1",27
"95",-1.568,2.484,"11105",1,500,"-1",26
"96",4.132,2.155,"11105",1,500,"1",26
"97",-2.498,0.848,"11105",1,500,"-1",25
"98",1.139,1.253,"11105",1,500,"1",25
"99",-6.268,5.124,"11105",1,500,"-1",24
"100",3.948,3.032,"11105",1,500,"1",24
"101",-2.574,2.013,"11105",1,500,"-1",23
"102",3.725,1.343,"11105",1,500,"1",23
"103",-1.394,1.664,"11105",1,500,"-1",22
"104",4.525,0.231,"11105",1,500,"1",22
"105",-6.179,1.621,"11105",1,500,"-1",21
"106",1.341,2.486,"11105",1,500,"1",21
"107",0.036,1.774,"11105",1,500,"-1",20
"108",5.896,1.994,"11105",1,500,"1",20
"109",-2.457,2.156,"11105",1,500,"-1",19
"110",4.146,1.61,"11105",1,500,"1",19
"111",-1.48,5.843,"11105",1,500,"-1",18
"112",10.01,1.962,"11105",1,500,"1",18
"113",-2.127,2.018,"11105",1,500,"-1",17
"114",4.196,1.847,"11105",1,500,"1",17
"115",-0.768,1.202,"11105",1,500,"-1",16
"116",2.982,1.463,"11105",1,500,"1",16
"117",-2.249,1.412,"11105",1,500,"-1",15
"118",1.053,0.95,"11105",1,500,"1",15
"119",-2.68,1.196,"11105",1,500,"-1",14
"120",1.249,1.04,"11105",1,500,"1",14
"121",-1.863,0.449,"11105",1,500,"-1",13
"122",-0.473,0.366,"11105",1,500,"1",13
"123",-3.115,2.048,"11105",1,500,"-1",12
"124",1.863,1.853,"11105",1,500,"1",12
"125",-0.349,5.416,"11105",1,500,"-1",11
"126",0.493,0.903,"11105",1,500,"1",11
"127",-12.066,2.655,"11105",1,500,"-1",10
"128",2.57,4.764,"11105",1,500,"1",10
"129",0.395,2.245,"11105",1,500,"-1",9
"130",5.393,1.613,"11105",1,500,"1",9
"131",-3.097,0.311,"11105",1,500,"-1",8
"132",-0.161,1.172,"11105",1,500,"1",8
"133",-0.627,2.073,"11105",1,500,"-1",7
"134",4.605,1.149,"11105",1,500,"1",7
"135",-2.41,1.79,"11105",1,500,"-1",6
"136",0.962,0.915,"11105",1,500,"1",6
"137",0.415,2.725,"11105",1,500,"-1",5
"138",8.056,0.89,"11105",1,500,"1",5
"139",0.471,0.667,"11105",1,500,"-1",4
"140",0.707,0,"11105",1,500,"1",4
"141",-6.701,2.951,"11105",1,500,"-1",3
"142",1.984,2.915,"11105",1,500,"1",3
"143",-0.552,2.169,"11105",1,500,"-1",2
"144",6.716,1.992,"11105",1,500,"1",2
"145",-6.334,2.859,"11105",1,500,"-1",1
"146",2.502,3.469,"11105",1,500,"1",1
