"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.841,1.749,"11253",1,500,"-1",28
"2",3.66,1.607,"11253",1,500,"1",28
"3",-1.127,2.703,"11253",1,500,"-1",27
"4",6.675,3.12,"11253",1,500,"1",27
"5",-3.998,2.297,"11253",1,500,"-1",26
"6",1.305,1.957,"11253",1,500,"1",26
"7",-1.353,2.787,"11253",1,500,"-1",25
"8",8.35,2.181,"11253",1,500,"1",25
"9",-4.454,1.845,"11253",1,500,"-1",24
"10",0.008,0.656,"11253",1,500,"1",24
"11",-1.208,6.368,"11253",1,500,"-1",23
"12",1.176,1.931,"11253",1,500,"1",23
"13",-5.053,1.78,"11253",1,500,"-1",22
"14",0.265,1.008,"11253",1,500,"1",22
"15",-2.674,1.448,"11253",1,500,"-1",21
"16",0.393,1.509,"11253",1,500,"1",21
"17",-1.642,0.486,"11253",1,500,"-1",20
"18",0.761,1.073,"11253",1,500,"1",20
"19",-1.162,2.641,"11253",1,500,"-1",19
"20",4.341,1.997,"11253",1,500,"1",19
"21",-3.265,0.944,"11253",1,500,"-1",18
"22",1.171,0.973,"11253",1,500,"1",18
"23",-5.418,2.153,"11253",1,500,"-1",17
"24",3.019,3.051,"11253",1,500,"1",17
"25",-4.484,1.688,"11253",1,500,"-1",16
"26",0.078,1.885,"11253",1,500,"1",16
"27",-1.084,1.856,"11253",1,500,"-1",15
"28",2.526,1.522,"11253",1,500,"1",15
"29",-1.471,2.36,"11253",1,500,"-1",14
"30",4.343,9.206,"11253",1,500,"1",14
"31",-2.125,1.112,"11253",1,500,"-1",13
"32",2.078,1.464,"11253",1,500,"1",13
"33",-3.087,2.281,"11253",1,500,"-1",12
"34",0.435,1.25,"11253",1,500,"1",12
"35",-6.375,1.083,"11253",1,500,"-1",11
"36",-1.962,0.943,"11253",1,500,"1",11
"37",-2.615,1.911,"11253",1,500,"-1",10
"38",2.419,2.015,"11253",1,500,"1",10
"39",-1.453,2.834,"11253",1,500,"-1",9
"40",7.058,1.256,"11253",1,500,"1",9
"41",-3.348,2.047,"11253",1,500,"-1",8
"42",4.458,2.734,"11253",1,500,"1",8
"43",-1.505,2.698,"11253",1,500,"-1",7
"44",8.896,2.107,"11253",1,500,"1",7
"45",-0.593,2.01,"11253",1,500,"-1",6
"46",6.706,1.93,"11253",1,500,"1",6
"47",-1.458,0.52,"11253",1,500,"-1",5
"48",-0.205,0.231,"11253",1,500,"1",5
"49",-5.245,0.814,"11253",1,500,"-1",4
"50",-0.401,1.494,"11253",1,500,"1",4
"51",-0.565,1.026,"11253",1,500,"-1",3
"52",2.026,0.785,"11253",1,500,"1",3
"53",-4.563,2.147,"11253",1,500,"-1",2
"54",1.664,1.875,"11253",1,500,"1",2
"55",-4.254,0.816,"11253",1,500,"-1",1
"56",-1.361,0.738,"11253",1,500,"1",1
