"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.66,3.114,"10380",1,500,"-1",51
"2",6.456,0.591,"10380",1,500,"1",51
"3",0.193,1.728,"10380",1,500,"-1",50
"4",4.398,6.476,"10380",1,500,"1",50
"5",-6.335,2.216,"10380",1,500,"-1",49
"6",2.753,3.484,"10380",1,500,"1",49
"7",-4,0,"10380",1,500,"-1",48
"8",-0.182,1.641,"10380",1,500,"1",48
"9",-3.552,0.811,"10380",1,500,"-1",47
"10",0.784,1.463,"10380",1,500,"1",47
"11",-2.577,2.035,"10380",1,500,"-1",46
"12",2.811,2.224,"10380",1,500,"1",46
"13",-6.316,1.958,"10380",1,500,"-1",44
"14",1.18,2.788,"10380",1,500,"1",44
"15",-2.18,0.296,"10380",1,500,"-1",43
"16",-0.189,0.957,"10380",1,500,"1",43
"17",-3.681,2.267,"10380",1,500,"-1",42
"18",1.591,1.629,"10380",1,500,"1",42
"19",-4.734,1.457,"10380",1,500,"-1",41
"20",1.032,2.095,"10380",1,500,"1",41
"21",-2.127,1.062,"10380",1,500,"-1",39
"22",1.008,1.385,"10380",1,500,"1",39
"23",-3.672,2.735,"10380",1,500,"-1",38
"24",3.273,2.449,"10380",1,500,"1",38
"25",-2.705,3.806,"10380",1,500,"-1",37
"26",3.1,1.454,"10380",1,500,"1",37
"27",-0.839,2.201,"10380",1,500,"-1",36
"28",5.29,1.341,"10380",1,500,"1",36
"29",-0.267,2.586,"10380",1,500,"-1",35
"30",1.065,0.938,"10380",1,500,"1",35
"31",-1.458,0.52,"10380",1,500,"-1",34
"32",-0.205,0.231,"10380",1,500,"1",34
"33",-8.859,1.909,"10380",1,500,"-1",33
"34",2.091,3.755,"10380",1,500,"1",33
"35",-0.715,5.179,"10380",1,500,"-1",32
"36",-0.193,0.785,"10380",1,500,"1",32
"37",-0.486,5.77,"10380",1,500,"-1",31
"38",-0.001,0.755,"10380",1,500,"1",31
"39",-2.39,1.774,"10380",1,500,"-1",30
"40",2.892,2.038,"10380",1,500,"1",30
"41",-1.185,2.555,"10380",1,500,"-1",29
"42",6.989,0.985,"10380",1,500,"1",29
"43",-3.402,1.174,"10380",1,500,"-1",28
"44",1.196,2.237,"10380",1,500,"1",28
"45",-3.455,1.639,"10380",1,500,"-1",27
"46",2.146,2.509,"10380",1,500,"1",27
"47",-0.169,2.871,"10380",1,500,"-1",26
"48",6.39,1.187,"10380",1,500,"1",26
"49",-2.552,2.511,"10380",1,500,"-1",25
"50",6.421,2.441,"10380",1,500,"1",25
"51",-5.107,1.255,"10380",1,500,"-1",24
"52",1.14,2.24,"10380",1,500,"1",24
"53",-0.227,2.975,"10380",1,500,"-1",23
"54",9.303,2.849,"10380",1,500,"1",23
"55",0.468,1.394,"10380",1,500,"-1",22
"56",3.476,0.633,"10380",1,500,"1",22
"57",-1.768,3.525,"10380",1,500,"-1",21
"58",7.305,3.227,"10380",1,500,"1",21
"59",-0.476,2.304,"10380",1,500,"-1",20
"60",6.21,1.779,"10380",1,500,"1",20
"61",-1.943,1.108,"10380",1,500,"-1",19
"62",1.033,0.938,"10380",1,500,"1",19
"63",-0.256,0.892,"10380",1,500,"-1",18
"64",3.027,1.063,"10380",1,500,"1",18
"65",-11.053,2.773,"10380",1,500,"-1",17
"66",-0.593,3.277,"10380",1,500,"1",17
"67",-1.245,9.252,"10380",1,500,"-1",16
"68",0.69,2.658,"10380",1,500,"1",16
"69",-6.508,1.705,"10380",1,500,"-1",15
"70",-1.081,2.329,"10380",1,500,"1",15
"71",2.342,2.392,"10380",1,500,"-1",14
"72",10.149,2.644,"10380",1,500,"1",14
"73",-1.651,1.475,"10380",1,500,"-1",13
"74",2.498,1.65,"10380",1,500,"1",13
"75",-6.557,2.619,"10380",1,500,"-1",12
"76",1.24,2.882,"10380",1,500,"1",12
"77",-4.028,3.143,"10380",1,500,"-1",11
"78",3.522,2.904,"10380",1,500,"1",11
"79",-1.636,2.232,"10380",1,500,"-1",10
"80",3.433,1.207,"10380",1,500,"1",10
"81",-5.113,3.315,"10380",1,500,"-1",9
"82",1.138,2.07,"10380",1,500,"1",9
"83",-8.595,1.273,"10380",1,500,"-1",8
"84",-1.887,2.132,"10380",1,500,"1",8
"85",0.558,0.869,"10380",1,500,"-1",7
"86",5.058,1.253,"10380",1,500,"1",7
"87",-2.385,2.373,"10380",1,500,"-1",6
"88",4.96,2.942,"10380",1,500,"1",6
"89",-1.766,2.45,"10380",1,500,"-1",5
"90",4.761,2.003,"10380",1,500,"1",5
"91",-4.3,1.325,"10380",1,500,"-1",4
"92",0.641,5.231,"10380",1,500,"1",4
"93",-7.949,1.509,"10380",1,500,"-1",3
"94",1.993,2.715,"10380",1,500,"1",3
"95",-1.689,3.674,"10380",1,500,"-1",2
"96",5.804,7.144,"10380",1,500,"1",2
"97",-1.036,1.399,"10380",1,500,"-1",1
"98",1.368,0.372,"10380",1,500,"1",1
