"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-2.341,0.738,"11299",1,20,"-1"
"2",0.403,1.143,"11299",1,20,"1"
"3",-0.606,0.786,"11299",2,20,"-1"
"4",1.569,1.022,"11299",2,20,"1"
