"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.238,0.916,"10619",1,20,"-1"
"2",0.394,2.56,"10619",1,20,"1"
"3",-0.245,0.933,"10619",2,20,"-1"
"4",-0.202,2.769,"10619",2,20,"1"
"5",-0.808,0.864,"10619",3,20,"-1"
"6",0.532,1.876,"10619",3,20,"1"
"7",-0.434,0.649,"10619",4,20,"-1"
"8",0.782,1.581,"10619",4,20,"1"
"9",-0.609,0.613,"10619",5,20,"-1"
"10",1.028,0.845,"10619",5,20,"1"
"11",-1.017,3.468,"10619",6,20,"-1"
"12",0.073,1.098,"10619",6,20,"1"
