"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.733,1.228,"11293",1,20,"-1"
"2",2.293,1.45,"11293",1,20,"1"
"3",-0.551,1.155,"11293",2,20,"-1"
"4",2.218,1.248,"11293",2,20,"1"
"5",-0.794,1.149,"11293",3,20,"-1"
"6",1.964,1.348,"11293",3,20,"1"
"7",-0.665,0.934,"11293",4,20,"-1"
"8",1.182,2.185,"11293",4,20,"1"
"9",-0.562,0.918,"11293",5,20,"-1"
"10",1.728,0.826,"11293",5,20,"1"
"11",-0.669,2.05,"11293",6,20,"-1"
"12",0.58,0.826,"11293",6,20,"1"
