"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.296,0.95,"11436",1,20,"-1"
"2",1.024,2.699,"11436",1,20,"1"
"3",-0.367,0.929,"11436",2,20,"-1"
"4",0.677,2.593,"11436",2,20,"1"
