"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.529,0.977,"11427",1,20,"-1"
"2",0.635,2.652,"11427",1,20,"1"
"3",-1.303,1.175,"11427",2,20,"-1"
"4",1.392,1.287,"11427",2,20,"1"
"5",-0.649,0.697,"11427",3,20,"-1"
"6",1.027,0.698,"11427",3,20,"1"
