"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.357,2.877,"11436",1,500,"-1",48
"2",4.05,2.163,"11436",1,500,"1",48
"3",-6.057,0.918,"11436",1,500,"-1",47
"4",-0.441,1.751,"11436",1,500,"1",47
"5",-3.378,2.046,"11436",1,500,"-1",46
"6",0.773,1.889,"11436",1,500,"1",46
"7",-2.145,1.432,"11436",1,500,"-1",45
"8",1.423,3.354,"11436",1,500,"1",45
"9",-6.551,1.182,"11436",1,500,"-1",44
"10",-1.418,1.702,"11436",1,500,"1",44
"11",0.134,4.192,"11436",1,500,"-1",42
"12",1.295,1.234,"11436",1,500,"1",42
"13",0.114,1.598,"11436",1,500,"-1",41
"14",4.433,1.169,"11436",1,500,"1",41
"15",-6.623,1.897,"11436",1,500,"-1",40
"16",-1.001,2.067,"11436",1,500,"1",40
"17",-5.896,2.405,"11436",1,500,"-1",39
"18",2,2.81,"11436",1,500,"1",39
"19",-5.048,1.42,"11436",1,500,"-1",38
"20",-0.373,2.147,"11436",1,500,"1",38
"21",-4.175,1.629,"11436",1,500,"-1",37
"22",1.052,1.867,"11436",1,500,"1",37
"23",-1.991,0.361,"11436",1,500,"-1",36
"24",-0.681,0.438,"11436",1,500,"1",36
"25",-2.273,1.881,"11436",1,500,"-1",35
"26",3.169,2.366,"11436",1,500,"1",35
"27",0.091,0.287,"11436",1,500,"-1",34
"28",2.882,0.322,"11436",1,500,"1",34
"29",-1.831,0.305,"11436",1,500,"-1",33
"30",-0.634,0.428,"11436",1,500,"1",33
"31",-2.217,0.778,"11436",1,500,"-1",32
"32",0.343,0.757,"11436",1,500,"1",32
"33",-2.507,3.373,"11436",1,500,"-1",31
"34",7.16,2.066,"11436",1,500,"1",31
"35",-3.796,1.621,"11436",1,500,"-1",30
"36",1.184,2.257,"11436",1,500,"1",30
"37",-1.206,1.771,"11436",1,500,"-1",29
"38",4.641,0.632,"11436",1,500,"1",29
"39",-1.524,1.564,"11436",1,500,"-1",28
"40",3.883,1.082,"11436",1,500,"1",28
"41",-1.035,2.146,"11436",1,500,"-1",27
"42",5.947,2.379,"11436",1,500,"1",27
"43",-0.347,1.176,"11436",1,500,"-1",26
"44",2.28,0.806,"11436",1,500,"1",26
"45",-2.555,2.751,"11436",1,500,"-1",25
"46",5.005,1.647,"11436",1,500,"1",25
"47",-1.715,1.188,"11436",1,500,"-1",24
"48",0.904,0.986,"11436",1,500,"1",24
"49",-0.595,1.264,"11436",1,500,"-1",23
"50",1.208,3.967,"11436",1,500,"1",23
"51",-3.053,2.534,"11436",1,500,"-1",22
"52",2.552,2.219,"11436",1,500,"1",22
"53",-6.112,1.175,"11436",1,500,"-1",21
"54",-1.122,2.102,"11436",1,500,"1",21
"55",-1.518,1.542,"11436",1,500,"-1",20
"56",2.367,1.665,"11436",1,500,"1",20
"57",-3.242,1.498,"11436",1,500,"-1",19
"58",1.953,1.941,"11436",1,500,"1",19
"59",-8.444,3.026,"11436",1,500,"-1",18
"60",3.101,3.594,"11436",1,500,"1",18
"61",-3.368,2.683,"11436",1,500,"-1",17
"62",5.117,2.234,"11436",1,500,"1",17
"63",-3.203,1.177,"11436",1,500,"-1",16
"64",0.52,1.887,"11436",1,500,"1",16
"65",0.956,3.458,"11436",1,500,"-1",15
"66",9.066,2.701,"11436",1,500,"1",15
"67",-2.288,2.097,"11436",1,500,"-1",14
"68",2.7,1.781,"11436",1,500,"1",14
"69",-5.431,1.942,"11436",1,500,"-1",13
"70",0.733,2.855,"11436",1,500,"1",13
"71",-1.195,2.214,"11436",1,500,"-1",12
"72",6.262,1.139,"11436",1,500,"1",12
"73",-0.928,0.638,"11436",1,500,"-1",11
"74",0.787,0.65,"11436",1,500,"1",11
"75",-2.771,1.501,"11436",1,500,"-1",10
"76",3.07,2.022,"11436",1,500,"1",10
"77",-1.044,1.007,"11436",1,500,"-1",9
"78",4.664,3.691,"11436",1,500,"1",9
"79",-1.016,1.948,"11436",1,500,"-1",8
"80",6.826,2.648,"11436",1,500,"1",8
"81",-0.093,0.214,"11436",1,500,"-1",7
"82",1.145,0.602,"11436",1,500,"1",7
"83",0.504,3.574,"11436",1,500,"-1",6
"84",9.716,1.561,"11436",1,500,"1",6
"85",-1.833,1.705,"11436",1,500,"-1",4
"86",1.601,1.098,"11436",1,500,"1",4
"87",-4.147,0.991,"11436",1,500,"-1",3
"88",-0.475,1.414,"11436",1,500,"1",3
"89",-3.54,3.068,"11436",1,500,"-1",2
"90",4.316,2.553,"11436",1,500,"1",2
"91",-0.579,1.107,"11436",1,500,"-1",1
"92",1.921,0.648,"11436",1,500,"1",1
