"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.27,1.055,"11221",1,20,"-1"
"2",0.34,2.856,"11221",1,20,"1"
"3",-0.602,0.988,"11221",2,20,"-1"
"4",1.417,0.969,"11221",2,20,"1"
