"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.152,1.208,"10460",1,20,"-1"
"2",0.834,3.874,"10460",1,20,"1"
"3",-0.742,1.245,"10460",2,20,"-1"
"4",2.363,1.232,"10460",2,20,"1"
